WorkerID|Name|Shift|LineID|JoinDate|HourlyWage|AttendancePct
INVALID_69|Melissa Howell|Evening|LIN0010|2022-09-13|6629.96|49077.34
WOR0121|Megan Smith|Night|LIN0001|20/09/2023|40626.4|33174.89
WOR0342|Justin Duran|EVENING|LIN0006|2023-05-17|13581.29|33794.42
WOR0343|Sherry Mclaughlin|Night|LIN0010|08/12/2023|3739.63|45089.47
WOR0344|  Carol Benson  |Morning|LIN0001|2023-04-11|1830.93|41453.9
WOR0345|Nicholas Wright|Morning|LIN0017|10/20/2023|37878.71|36908.11
WOR0346|Alexander Williamson|Night|LIN0009|03/12/2024|2574.55|11107.64
WOR0347|Matthew Hicks|Morning|LIN0006|17/01/2024|45009.15|47898.79
WOR0348|  Courtney Smith  |Evening|LIN0005|08/30/2024|26565.62|22385.39
WOR0349|Melissa Gray|Night|LIN0014|2024-09-30|7256.51|29107.2
WOR0350|Mathew Bell|Morning|LIN0011|08/03/2024|31625.65|21143.0
WOR0351|Jacob Woodward|Morning|LIN0018|02/06/2022|46495.94|
WOR0352|Nathan Hall|Evening|LIN0010|08/31/2024|36899.45|16241.58
WOR0353|Emily Goodman|Night|LIN0016|30-08-2024|46959.6|
WOR0354|John Bates|Evening|LIN0002|2023-10-21|2137.01|23064.01
WOR0284|Gregory Ferguson|Evening|LIN0012|2023-03-31|23272.73|48818.98
WOR0356|Erin Castillo|Evening|LIN0012|23/02/2022||11792.98
WOR0357|Willie Steele|Evening|LIN0004|04/09/2023|34765.57|39394.81
WOR0358|Robin Moore|Night|LIN0006|2022-01-01|43061.23|14377.86
WOR0359|Cathy Duke|Evening|LIN0001|2023-07-04|27635.6|32036.39
WOR0360|Sharon Adams|Morning|LIN0011|06/16/2023|2623.76|9827.07
WOR0361|Chase Miller|Morning|LIN0012|22-10-2024|29974.82|11430.65
WOR0362|Alan Santos|Morning|LIN0018|15-01-2022|29324.98|20228.65
WOR0363|Hailey Cain|Night|LIN0008|14/07/2024|17825.28|49010.19
WOR0364|Geoffrey Franklin|Morning|LIN0003|2024-11-03|-4430.41|30835.86
WOR0365|Joseph Warren|Night|LIN0002|06/22/2022|23557.25|32675.04
WOR0366|Jacqueline Gibbs|Night|LIN0010|2023-09-02|6956.26|883.76
WOR0367|Brent Smith|Morning|LIN0019|2024-03-31|23167.78|48611.52
WOR0368|John Coleman|Evening|LIN0013|2022-01-18|49217.52|5889.3
WOR0369|Jill Carter|night|LIN9999|01-12-2022|48815.51|25274.61
WOR0370|Tracy Erickson|Evening|LIN0014|20-10-2023|37832.85|5702.25
WOR0371|Christian Davis|Night|LIN0018|01/10/2023|27949.6|49168.69
WOR0372|Madison Molina|Morning|LIN0013|2022-06-10|25750.71|Ten Thousand
WOR0373|Shelley Santiago|NIGHT|LIN0014|14-07-2022|40189.68|23167.0
WOR0374|Debra Hart|Evening|LIN0006|2024-05-23|0|4231.54
WOR0375|  Roy Bridges  |Night|LIN0012|11/21/2023|-2497.0|6554.74
WOR0376|Jessica Castillo|Morning|LIN0018|28-01-2022|17633.6|14901.64
WOR0377|Dawn Smith|Evening|LIN0020|23/06/2022|Ten Thousand|0
WOR0378|Anthony Taylor|Evening|LIN0008|22-10-2022|38767.51|27545.21
WOR0379|Wendy Madden|Morning|LIN0004|10-03-2022|35807.36|24635.32
WOR0380|Austin Brown|Morning|LIN0007|30-07-2023|31336.84|38744.0
WOR0381|Yvonne Clark|Night|LIN0003|2022-12-24|48637.09|
WOR0382|Andrea Jimenez|Morning|LIN0008|09/01/2022|9490.56|26341.1
WOR0383|James Blackwell|Morning|LIN0013|2023-07-24|46372.68|28123.79
WOR0384|Nicholas Thomas|Morning|LIN0017|2022-01-04|2578.33|Five Hundred
WOR0088|  Jerry Ross  |Evening|LIN0001|01/18/2023|21841.74|18987.3
WOR0386|Brian Kelly|Evening|LIN0013|01/09/2022|12207.91|9337.53
WOR0387|  David Montoya  |Evening|LIN0017|21-05-2023|43947.09|12062.33
WOR0388|Natalie Edwards|Evening|LIN0008|07/06/2023||9344.56
WOR0389|  Kimberly Spence  |Morning|LIN0019|16/12/2024|47347.78|43700.09
WOR0390|Tiffany Gordon|Evening|LIN0014|23-12-2022|12576.47|41166.44
WOR0391|Michelle Smith|Night|LIN0012|13/07/2022|13726.8|4263.98
WOR0392|Jeremy Cooper|Morning|LIN0002|13/09/2024||6137.2
WOR0393|  Wendy Cunningham  |Morning|LIN0001|10/15/2023|7810.79|49313.17
WOR0394|Jennifer Ford|Morning|LIN0003|12/04/2024|35090.51|422.33
WOR0395|James Johns|Night|LIN0009|08/28/2023|1168.37|47195.21
WOR0396|Scott Taylor|Evening|LIN0020|07/08/2024|10427.08|21091.93
WOR0397|Sandra Booth|Evening|LIN9999|20/08/2022|8872.52|30036.91
WOR0137|Adam Welch|Evening|LIN0014|2022-02-14|39049.92|23101.59
WOR0399|Jeffery Carter|Night|LIN0006|2024-05-26|38352.58|45211.65
WOR0400|  Vickie Armstrong  |Evening|LIN0001|03/12/2022|-1937.02|4690.17
WOR0401|Pamela Sanders|Morning|LIN0009|2023-02-06|21032.69|27158.03
WOR0402|Alyssa Butler|Morning|LIN0008|21-02-2024|48034.79|8276.05
WOR0403|Carolyn Wright|Evening|LIN0018|03/12/2024|2623.68|37744.58
WOR0404|Anita Hill|Morning|LIN0008|13-02-2023|5178.37|19727.44
WOR0405|Amy Berry|Evening|LIN0009|02/19/2024|21350.59|26474.12
INVALID_54|Danny Hahn|night|LIN0006|12-02-2024|47915.42|49018.73
WOR0407|  Richard Keith  |Morning|LIN0018|03/10/2024|23417.74|7242.48
WOR0408|Robert Ayers|Night|LIN0013|10/07/2022|16882.19|9283.71
WOR0409|Brittany Moore|Morning|LIN0001|05-08-2022|39866.98|9965.48
WOR0127|Monica Knight|Night|LIN0018|20-03-2022|48114.18|3539.42
WOR0411|Kaitlin Gregory|Night|LIN0020|10/23/2022|39542.1|6108.15
WOR0412|  Tammy Collins  |Evening|LIN0001|2024-07-24|8643.35|22559.8
WOR0413|Laura Choi|Night|LIN0004|17-04-2022|42753.0|29924.99
INVALID_2|Justin Ward|Morning|LIN0011|26/07/2024|21996.06|19661.38
WOR0415|Hannah Ellis|Night|LIN0007|05/28/2022|8895.16|49115.26
WOR0416|Adam Watts|morning|LIN0001|07/13/2022|16605.19|43568.99
WOR0417|Terri Ward|Morning|LIN0001|07/03/2022|10022.18|37165.05
WOR0418|Shannon Shepherd|Evening|LIN0020|09/26/2023|36879.38|19932.58
WOR0419|William Hernandez|Morning|LIN0004|22/12/2022||28144.79
WOR0420|Scott Moon|Night|LIN0018|10-04-2023|44390.66|44065.88
WOR0421|Sean Carpenter|Morning|LIN0006|2024-03-01|41191.19|48594.52
WOR0422|Kelly Pace|Morning|LIN0008|14-10-2022|32825.1|26980.48
WOR0423|Sharon Lopez|Evening|LIN0007|09/01/2023|41080.32|
WOR0424|Anthony Mathis|Morning|LIN0010|2022-07-10|9462.23|2283.98
WOR0095|Raymond Torres|Morning|LIN0009|11/04/2022|17381.85|13754.62
WOR0426|Steven Cross|Evening|LIN0002|11-07-2023|35686.33|42944.31
WOR0427|Ryan Thomas|Evening|LIN0001|2023-02-19|23713.52|45817.24
WOR0428|Laurie Wolf|Night|LIN0006|04/06/2023|27122.34|1598.63
WOR0396|Jamie Gonzalez|Morning|LIN0003|08/19/2024|25612.87|
WOR0430|  Kenneth Mahoney  |Night|LIN0004|02/06/2024|13083.84|Twenty Five Thousand
WOR0431|Bridget Walker|Morning|LIN0007|2024-09-10|14927.03|-3936.94
INVALID_57|Jill Reed|Night|LIN0012|2022-05-18|21416.17|21023.25
WOR0282|John Hogan|Evening|LIN0007|09/20/2022|32369.86|19050.45
WOR0434|  Daniel Long  |Morning|LIN0012|2022-12-06|7035.35|6806.55
WOR0167|Oscar Evans|NIGHT|LIN0007|09/17/2022|23382.13|3072.07
WOR0164|Warren Kidd|Night|LIN0005|19/09/2024|16988.97|6439.72
WOR0437|Kayla Campbell|Evening|LIN0006|2023-03-12|5259.45|48741.86
WOR0438|Andres Knight|Evening|LIN0015|18/05/2022|32154.29|26161.63
WOR0439|Andrea West|Night|LIN0014|23-11-2023|2107.61|45649.68
WOR0440|Rebecca Ruiz|Night|LIN0014|16-06-2024|37045.33|41923.18
WOR0165|Sarah Brown|Morning|LIN0013|30-05-2022|19299.03|41991.82
WOR0442|Ronnie Ponce|Morning|LIN0016|2024-02-15|9694.89|6192.04
WOR0443|Kevin Gilmore|Evening|LIN0003|12/31/2022|43269.19|31316.79
WOR0444|Nancy Roberts|Evening|LIN0008|05/03/2022|36474.0|49869.99
WOR0445|Jennifer Chang|Night|LIN0012|06/07/2024|2465.01|-2880.87
WOR0446|William Rogers|Evening|LIN0010|2022-07-02|32391.82|39940.08
INVALID_56|Cody Rhodes|Morning|LIN0020|08/14/2022|1373.42|-1894.91
WOR0448|Jason Garcia|Evening|LIN0015|03/14/2022|41022.54|44995.13
WOR0449|Jennifer Ross|Night|LIN0013|04/09/2022|44631.35|20648.3
WOR0450|Ashley Boone|Evening|LIN0012|06/26/2022|27588.75|23325.75
WOR0451|  Adam Underwood  |Night|LIN0015|2022-04-29|43858.96|27738.99
WOR0452|Jennifer Johnson|Evening|LIN0020|15-02-2022|22182.56|19881.79
WOR0453|Carrie Villarreal|Night|LIN0012|01/04/2022|31633.5|25515.8
WOR0454|Kevin Weiss|Night|LIN0009|08-03-2023|34494.23|1664.73
WOR0455|Troy Reese|Morning|LIN0019|10/01/2022|10876.13|20386.58
WOR0456|Kristen Ray|Morning|LIN0015|07/10/2022||35293.3
WOR0457|Caitlin Griffith|Night|LIN0016|16/01/2024||16544.71
WOR0458|Scott Hernandez|Evening|LIN0001|01/01/2022|44923.11|39349.84
WOR0459|Paul Smith|Night|LIN0019|2023-11-08|37832.55|31029.18
WOR0460|Hannah English|Morning|LIN0007|06-01-2022|15515.03|41647.94
WOR0461|Jasmine Allen|Evening|LIN0013|2023-07-02|45482.28|35986.09
WOR0462|Donald Hernandez|Evening|LIN0020|20-01-2022|24022.0|37403.11
WOR0463|Loretta Martin|MORNING|LIN0006|2022-02-09|39613.37|33109.02
WOR0464|Susan Landry|Morning|LIN0010|05/16/2022|49889.4|42577.68
WOR0465|Charles Thomas|Morning|LIN0015|2022-03-01|15995.8|
WOR0107|  Michelle Brown  |Night|LIN0016|09/19/2023|24962.36|22619.4
WOR0467|Eric Meza|Morning|LIN0010|10/10/2024|37291.85|44324.18
WOR0468|Allen Norris|Morning|LIN0006|15/12/2024||28562.05
WOR0469|Brittany Rodriguez|Evening|LIN0006|02/11/2024|7461.28|18967.11
WOR0470|Teresa Thomas|Evening|LIN0020|2024-06-04|41779.4|4802.22
WOR0471|  Danielle Freeman  |Evening|LIN0020|04/08/2022|15953.25|Five Hundred
WOR0472|Andres Anderson|Morning|LIN0001|03/19/2024|38833.67|24814.91
WOR0473|Mary Carter|Morning|LIN0005|03/12/2022|39977.76|38518.77
WOR0474|  Cameron Chavez  |Morning|LIN0005|17/04/2024|26128.84|
WOR0475|Linda Davis|Evening|LIN0007|12/07/2024||43880.51
WOR0110|Rachel Flores|Evening|LIN0011|14/07/2024|6613.98|0
WOR0477|Leah Hernandez|Morning|LIN0013|2022-11-25|32132.76|16060.21
WOR0478|Stephanie Jones|Morning|LIN0013|09/12/2023|31771.21|32987.48
WOR0479|Carla Sloan|Evening|LIN0008|01/31/2024|21927.84|7184.22
WOR0480|Gregory Oneal|Night|LIN0009|01/05/2022|Twenty Five Thousand|33887.77
WOR0481|Amy Green|Evening|LIN0003|2023-12-12|15409.84|
WOR0482|  Roger Hood  |Morning|LIN0008|2024-10-12|43139.91|36368.61
WOR0483|  Brenda Burnett  |NIGHT|LIN0012|09/10/2023|43711.89|16486.4
WOR0484|Eric Rogers|Morning|LIN0018|2022-02-08|2541.34|27796.51
WOR0485|Kathy Good|Morning|LIN0006|05/10/2024|38880.71|13113.31
WOR0486|John Henderson|Night|LIN0008|01/19/2024|13250.09|38943.19
WOR0487|Steven Green|Evening|LIN0012|02/19/2024|0|25778.5
WOR0488|Christopher Sanchez|Night|LIN0006|2023-08-05|17869.35|0
WOR0489|Miguel Potter|Evening|LIN0016|2022-12-23|29656.79|10403.43
WOR0490|  Kenneth Hensley  |Night|LIN0003|09/05/2024|37437.29|38815.13
WOR0491|James Hunt|EVENING|LIN0001|13/07/2024|41240.61|14913.94
WOR0492|  Amy Smith  |Night|LIN0015|03-10-2022|10931.21|46696.07
WOR0493|Melanie Palmer|Morning|LIN9999|19-09-2024|42720.35|0
WOR0494|  Jasmine Conway  |Evening|LIN0017|09-04-2024|37389.38|2732.79
WOR0495|Eric Moore|Evening|LIN0011|12/18/2022|35165.06|21460.24
WOR0496|Christopher Pena|Evening|LIN0011|05/11/2022|34440.95|37705.49
WOR0307|Tammy Tucker|Evening|LIN0012|11-07-2023|33398.39|
WOR0498|Antonio Clay|Night|LIN0002|09/28/2024|17300.93|31701.94
WOR0372|  Michael Shepherd  |Evening|LIN0007|08/12/2024|27866.18|22732.93
WOR0500|Amy Thomas|Night|LIN0002|06-10-2023|3205.29|34814.95
WOR0501|Joseph Arellano|Evening|LIN0007|2022-02-15|20105.19|23594.22
WOR0484|Cody Olson|Night|LIN0016|10/30/2023|4268.23|
WOR0503|Sylvia Rose|Morning|LIN0002|2023-02-07|30699.79|32085.69
WOR0504|  Wayne Beck  |Night|LIN0012|05/10/2022|14536.8|28582.73
WOR0505|Christine Morton|Evening|LIN0005|04/10/2022|45736.21|32542.46
WOR0506|Rachel Allen|Evening|LIN0012|20-10-2022||21453.73
WOR0507|James Stanley|Evening|LIN0013|20/12/2024|-1916.66|39710.08
WOR0508|Timothy Walton|Morning|LIN0017|11-03-2022|7507.58|17310.61
WOR0509|Noah Ramos|Morning|LIN0005|04-04-2024|7195.05|35407.53
WOR0510|Cassandra Lawson|Morning|LIN0008|2022-08-07|37728.04|7702.93
WOR0071|Kari Wall|Morning|LIN0017|12-12-2022|47702.88|6061.91
WOR0512|Sarah Mooney|Evening|LIN0018|10/03/2023|46836.26|32486.16
WOR0513|Ashley Sharp|Evening|LIN0004|2023-08-11|6954.04|11130.18
WOR0514|Erica Myers|Morning|LIN0005|24-03-2023|26515.85|27302.78
WOR0515|Erin Gray|Night|LIN0018|2022-08-17|9515.48|0
WOR0516|Drew Thomas|Night|LIN0020|2024-09-26|38783.85|45872.99
WOR0445|Kelly Gibson|Morning|LIN0007|04/03/2022|36038.92|43395.69
WOR0518|Wanda Washington|Evening|LIN0011|08/16/2022|33910.57|29082.06
WOR0519|Deborah Martinez|Night|LIN0009|06-08-2023|-4385.67|
WOR0520|Kathy Potter|Evening|LIN0011|10/16/2024|28900.63|21231.51
WOR0521|Sandra Evans|Morning|LIN9999|2024-04-05|15286.34|32717.15
WOR0173|  Alyssa Garcia  |Evening|LIN0004|22-01-2023|30636.53|35822.94
WOR0523|Brandi Hopkins|Morning|LIN0019|2024-03-18|26616.34|18289.24
WOR0524|Lynn Juarez|Morning|LIN0008|18/10/2024|8352.77|23823.58
WOR0525|Daniel Brown|Evening|LIN0018|25-10-2024|4642.95|23106.12
WOR0526|Thomas Mahoney|Morning|LIN0009|2022-11-25|34690.95|30572.42
WOR0527|  Robert Stephens  |Morning|LIN0017|18/06/2023|41081.35|44318.22
WOR0528|Lindsay Hughes|Evening|LIN0015|07/02/2023|14914.84|5710.95
WOR0529|David Brown|Evening|LIN0003|25-09-2024|1307.19|13374.69
WOR0530|Benjamin Richardson|Morning|LIN0015|2022-07-20|9665.93|0
WOR0466|Jacob Harris|Morning|LIN0008|30/05/2024|12538.89|40870.9
WOR0532|Kevin Short|Evening|LIN0016|02/12/2024|25359.83|28325.8
WOR0533|  Megan Strong  |Evening|LIN0009|05/04/2023|32173.48|41524.94
WOR0534|Hunter Foster|Evening|LIN0008|2023-04-03|16490.6|18017.79
WOR0535|Rebecca Martinez|Evening|LIN0019|13-12-2024|42487.85|11607.92
WOR0536|Brianna Lucas|Evening|LIN9999|23/11/2022|9459.38|39236.66
WOR0537|Karen George|Night|LIN0019|2023-05-26|28419.39|0
WOR0538|Monica Hickman|Night|LIN0003|10-10-2022|29146.93|44896.62
WOR0539|Leroy Coffey|Evening|LIN0004|14-05-2024|9840.76|49936.46
WOR0540|Michael Garcia|Evening|LIN0020|2023-03-07|30138.93|46972.78
WOR0541|Paul Nunez|Night|LIN0008|06/09/2024|32474.89|21323.86
WOR0076|  Rebekah Bell  |Evening|LIN0014|2024-11-01|32221.26|26086.13
WOR0543|Amber Terrell|Morning|LIN0003|2022-02-11|47564.71|3152.2
WOR0544|Joshua Mcclain|evening|LIN0015|05-11-2023|32857.0|34766.87
WOR0545|George Smith|Night|LIN0011|2023-09-05|18135.4|45475.7
WOR0546|Frank Marquez|Evening|LIN0011|2023-05-06|8002.54|19435.72
WOR0547|Amy Whitehead|Night|LIN0017|10/10/2023|8735.25|30862.7
WOR0548|  Anthony Davis  |Evening|LIN0009|07/10/2023|40898.16|
WOR0549|Andrew Moore|Morning|LIN0012|06/08/2022|13739.73|
WOR0550|Julie Odonnell|Evening|LIN0012|20/01/2022|9330.65|23515.47
WOR0551|Lori Collins|Night|LIN0013|2023-04-06|46103.15|5063.26
WOR0552|  Mark Webster  |Night|LIN0014|2022-09-29|33796.87|25646.44
WOR0553|Lori Duffy|Night|LIN0016|05-05-2024|40707.39|46906.23
WOR0554|Megan Fisher|NIGHT|LIN0010|07/12/2024|22128.26|9093.32
WOR0555|Lindsey Wolfe|Night|LIN0010|2022-02-18|28386.33|20261.48
WOR0432|Michael Colon|Evening|LIN0012|25-06-2022|-1069.46|35873.55
WOR0557|Jonathan Jacobs|Evening|LIN0013|2023-11-06|10539.79|45514.97
WOR0558|  Travis Rodriguez  |evening|LIN9999|15-08-2023|23312.84|
WOR0559|  Kenneth Martin  |Morning|LIN0011|2022-05-04|1954.62|31373.38
WOR0560|Arthur Gomez|Night|LIN0009|10-05-2023|13958.99|24500.95
WOR0561|Shawn Anderson|EVENING|LIN0008|07/20/2024|Ten Thousand|34282.44
WOR0562|Edward Kramer|Evening|LIN0018|2024-06-10|5735.59|41117.06
WOR0563|Amy Marshall|Morning|LIN0001|14-10-2023|35947.4|26483.65
WOR0564|Mary Davis|Night|LIN0003|21/02/2023||41748.69
WOR0565|  Heather Williams  |Night|LIN0015|2022-12-26|5596.81|3640.61
WOR0566|Linda Weaver|Night|LIN0004|15/12/2024|49899.99|7815.13
WOR0567|Monica Beard|Morning|LIN0016|05/29/2023|31576.08|
WOR0568|Mary Sanford|Night|LIN0014|2022-09-27|20874.87|7063.86
WOR0569|Michael Liu|Morning|LIN0020|12/21/2022|28484.65|-195.13
WOR0570|Melissa Collins|Night|LIN0012|2024-01-08|19761.33|39905.84
WOR0571|  Christina Burke  |Evening|LIN0003|03-05-2022|38370.53|42580.02
WOR0572|  Justin White  |Night|LIN0009|23/01/2022|27161.59|21243.76
WOR0573|Roy Gonzales|Evening|LIN0006|17/01/2024|8602.51|44688.87
WOR0574|Haley Abbott|Night|LIN0008|17-10-2024||30893.21
WOR0180|Christine Jones|Night|LIN0015|2022-03-20|44795.86|26058.87
WOR0576|Alexander Herrera|EVENING|LIN0004|09/01/2022|48910.14|33868.68
WOR0577|Alyssa Rasmussen|Night|LIN0015|19/09/2023|24145.95|36446.44
WOR0578|Morgan Solomon|Evening|LIN0015|23/11/2023|35518.4|11381.87
WOR0579|Amanda Clayton|Morning|LIN0009|21/07/2023|38852.22|16620.8
WOR0580|Joseph Bailey|Night|LIN0007|25-08-2022|24817.11|18593.43
WOR0581|Jessica Ramirez|Evening|LIN0013|2022-03-08|37130.68|255.11
WOR0582|Susan Lozano|Morning|LIN0002|2024-06-01|21690.01|27863.01
WOR0583|William Howard|Evening|LIN9999|10/02/2024|28760.35|8574.41
WOR0584|Christopher Smith|Morning|LIN0011|13/07/2023|9560.48|22198.51
WOR0248|Robert James|Night|LIN0017|08/07/2022|0|39748.51
WOR0586|Roberto Alvarez|Evening|LIN0016|04/20/2023|37066.42|
WOR0587|Tracy Black|Evening|LIN0009|22-09-2023|47541.64|18549.4
WOR0588|Levi Johns|Night|LIN0010|2024-12-02|21147.21|45379.88
WOR0589|Curtis Olsen|Evening|LIN0006|2024-04-28|44410.23|32774.76
WOR0590|Tracy Forbes|EVENING|LIN0007|06/10/2022|24520.08|29293.44
WOR0591|  Joseph Vaughn  |Morning|LIN0001|07/03/2024|4159.62|31899.37
WOR0592|  Maria Kaiser  |Morning|LIN0020|02/04/2022|45216.68|18696.53
WOR0593|  William Chavez  |Evening|LIN0018|31-01-2022|34612.16|37546.51
WOR0419|Joshua Marks|Morning|LIN0002|2023-04-20|Ten Thousand|12796.14
WOR0595|Karen Caldwell|Night|LIN0005|2022-11-22|0|35656.23
WOR0596|Jennifer Blair|Night|LIN0012|06-07-2023|15602.35|Ten Thousand
WOR0597|Steven Berry|Morning|LIN0020|2022-08-29|47844.66|10197.88
WOR0598|Andrea Lee|Morning|LIN0001|01/08/2023|14290.5|45898.46
WOR0599|Amy Mendoza|Night|LIN0001|01/04/2022|4021.97|6297.42
WOR0600|Erin Hernandez|Evening|LIN0002|29-07-2022|32219.86|44648.37
WOR0601|Kristin Thomas|Night|LIN0014|24-09-2024|40968.36|11723.45
WOR0602|Andrew Hughes|Morning|LIN0016|10/08/2024|2691.4|3972.07
WOR0603|Michelle Salas|Evening|LIN0010|02/03/2022|26503.39|40768.63
WOR0604|Jeremy Reynolds|Night|LIN0001|02/08/2022|12853.27|0
WOR0605|Sydney Stein|Evening|LIN0017|22/04/2023|38749.24|28795.86
WOR0521|April Vargas|Morning|LIN0007|04/03/2023||
WOR0607|Christopher Clayton|Morning|LIN0006|17-11-2023|37741.36|
WOR0608|Monica Jones|Morning|LIN0009|2024-07-06|25895.89|29847.21
WOR0201|  Jeffrey Williams  |Night|LIN0018|22-08-2024|28075.34|45379.14
WOR0610|Robin Boyd|Night|LIN0005|01-07-2022|17828.48|Five Hundred
WOR0611|Gerald Cross|Morning|LIN0002|30/08/2023|36859.67|32031.44
WOR0612|Anne Reyes|Evening|LIN0012|2022-10-31|49206.33|Five Hundred
WOR0613|Kelly Moore|Night|LIN0020|2022-01-02|3242.21|20618.06
WOR0614|Christine Lowe|Evening|LIN0018|2023-07-31|2568.51|40625.7
WOR0615|Miguel Barber|Morning|LIN0012|19/10/2024|8509.58|32511.63
WOR0616|Sara Mcgee|Evening|LIN0012|09/06/2022|41827.82|23667.01
WOR0617|  Brandi Mendoza  |NIGHT|LIN0020|2023-01-19|Five Hundred|46896.47
WOR0618|Nicole Gregory|Night|LIN0012|2022-05-07|38251.09|48006.97
WOR0619|Madeline Brown|Morning|LIN0012|02-06-2023|12407.69|43137.24
WOR0620|Alison Moore|Morning|LIN0008|05/13/2023|32930.03|42848.38
WOR0621|Michael Carr|Night|LIN0008|2022-03-08|49905.58|48679.18
WOR0622|William Floyd|Night|LIN0002|2023-01-15|32514.49|12587.93
WOR0623|Tara Hill|NIGHT|LIN0005|12/04/2024|6053.43|21390.22
WOR0624|  Anna Estrada  |Evening|LIN0010|29-01-2024|41303.45|19942.79
WOR0625|Bryan Erickson|Evening|LIN0001|11/24/2022|44508.59|0
WOR0626|  Ann Peters  |Night|LIN0015|08/10/2024|20882.87|33986.11
WOR0627|Tracy Frank|Evening|LIN0001|14/11/2024||44653.93
WOR0628|Michael Kim|Night|LIN0018|09/17/2023|39391.71|32512.69
WOR0629|Kelsey Perez|morning|LIN0016|2023-11-30|-4887.16|22801.55
WOR0630|Roger Mendez|Night|LIN0002|07/30/2023|49324.43|27504.89
WOR0631|  Anne Harris  |Morning|LIN0017|08/08/2022|12001.88|34415.5
WOR0632|Catherine Lynch|Evening|LIN0009|09-10-2022|36485.45|8819.44
WOR0633|  Sabrina Patterson  |Night|LIN0009|04-03-2023|8218.78|35211.96
WOR0634|Cynthia Singh|Evening|LIN0015|09/21/2022|10021.88|34887.35
WOR0635|Nicholas Hopkins|Morning|LIN0020|19/01/2023|20195.17|22758.81
WOR0636|Vanessa Frank|Evening|LIN0017|25/08/2022|Five Hundred|21848.73
WOR0637|Robin Castaneda|Night|LIN0014|04/04/2022|46941.88|45018.07
WOR0638|Molly Odonnell|Night|LIN0013|08/11/2022|44837.67|16060.26
INVALID_55|Heidi Phillips|Night|LIN0005|05/26/2022|6415.81|16782.98
WOR0640|Cynthia Smith|Evening|LIN0011|28/03/2023|48415.14|47394.54
WOR0641|Adam Walker|Night|LIN0017|2024-05-28||2670.7
WOR0642|Lance Carter|Morning|LIN0019|16-09-2023|45322.33|33305.31
WOR0643|Robert Jones|Morning|LIN0020|26-07-2024|1008.66|12709.21
WOR0644|Brandon Barnes|Morning|LIN0008|22-02-2022|13487.05|0
WOR0645|Jessica Carter|Night|LIN0016|15-07-2023|22124.87|541.02
WOR0646|Robert Nielsen|Evening|LIN0007|2022-08-25|48821.11|30967.16
WOR0647|Dave Williams|Evening|LIN0018|2023-12-01|12213.22|35423.83
WOR0648|  Eric Wong  |Evening|LIN0013|10/12/2022|43504.99|-149.12
WOR0649|Brittney Moreno|Evening|LIN0011|28/06/2024|14684.18|Ten Thousand
INVALID_81|James Stewart|Night|LIN0003|04/10/2024|11414.71|31298.38
WOR0651|John Lee|Night|LIN0005|2024-02-02|21232.97|
WOR0652|Tammy Moses|Morning|LIN0013|17/06/2024|0|41637.73
WOR0653|Jeremy Roberts|Night|LIN0017|08/30/2023|-2184.51|35521.17
WOR0654|  Robert Moss  |Morning|LIN0007|26-01-2023|30029.28|-3840.17
WOR0655|Austin Cohen|Evening|LIN0011|01/11/2024|28279.41|45256.99
WOR0656|Amanda Gordon|Morning|LIN0006|01/08/2023|30523.87|25482.6
WOR0657|Joseph Johnson|Night|LIN0016|06/21/2022|24756.74|24997.67
INVALID_76|Wanda Randolph|Evening|LIN0008|2024-03-20|17093.78|32731.67
WOR0659|Kyle Smith|Evening|LIN0006|09/09/2024|47741.68|1126.8
WOR0660|Eric Tran|Night|LIN0005|01-07-2023|35791.97|18501.41
WOR0661|Michelle Foster|Evening|LIN0014|12/09/2022|20683.66|14688.77
WOR0662|Christopher Morales|Night|LIN0018|17-12-2022|42273.35|2912.62
WOR0663|  Matthew Dunn  |Evening|LIN0001|25-07-2022|45511.7|22131.56
WOR0664|Matthew Flores|EVENING|LIN9999|10/09/2024|9416.11|2734.12
WOR0665|Jackie Kim|Evening|LIN0007|31-10-2022|38449.0|49447.29
WOR0666|Gregory Miller|Morning|LIN0010|04/10/2024|40505.58|40122.44
WOR0667|Dennis Jones|Evening|LIN0020|07/08/2024|38175.86|35792.56
WOR0668|Luis Ellis|Night|LIN0006|24/09/2024|45448.03|3628.8
WOR0669|Michael Williams|Night|LIN0017|10/22/2022|19578.69|22191.34
WOR0670|Joseph Fisher|NIGHT|LIN9999|25/05/2022|49089.84|27242.01
WOR0671|Michael Tucker|Evening|LIN0007|28/10/2023|33213.47|14455.2
WOR0672|Madison Hill|Morning|LIN0020|02-08-2023|9408.08|49296.84
WOR0673|Jon Tucker|Night|LIN9999|11/02/2022|6146.92|25141.9
WOR0674|Jennifer Weaver|Evening|LIN0013|01/21/2022|7123.73|10898.9
WOR0675|James James|Night|LIN0018|08/09/2023|18738.61|23644.9
