DoctorID,Name,Specialization,HospitalID
DOC0645,Remain,Neurology,HOS0003
DOC0646,Strong,Neurology,HOS0007
DOC0544,Cause,Neurology,HOS0018
DOC0648,Memory,Cardiology,HOS0003
DOC0649,Poor,Neurology,HOS0007
DOC0650,Doctor,General Medicine,HOS0012
DOC0651,Become,General Medicine,HOS0010
DOC0652,News,Cardiology,HOS0019
DOC0653,Laugh,Cardiology,HOS0012
DOC0654,Manager,Neurology,HOS0004
DOC0655,Wait,Neurology,HOS0005
DOC0656,Interest,Oncology,HOS0012
DOC0657,Each,ORTHOPEDICS,HOS0015
DOC0658,Hospital,Neurology,HOS0020
DOC0659,Figure,Neurology,HOS0004
DOC0013,Step,General Medicine,HOS0015
DOC0661,Conference,Cardiology,HOS0012
DOC0662,Laugh,Neurology,HOS0015
DOC0663,East,General Medicine,HOS0013
DOC0664,Interest,Pediatrics,HOS0002
DOC0665,Happen,general medicine,HOS0009
DOC0666,Seek,Oncology,HOS0012
DOC0667,Fish,Orthopedics,HOS0009
DOC0668,Could,General Medicine,HOS0008
DOC0669,Need,Pediatrics,HOS0018
DOC0670,Teach,ORTHOPEDICS,HOS0010
DOC0671,Picture,Neurology,HOS0003
DOC0672,Country,General Medicine,HOS0008
DOC0673,Training,Neurology,HOS0004
DOC0674,Strategy,General Medicine,HOS0003
DOC0675,Threat,Orthopedics,HOS0005
DOC0676,Lot,Pediatrics,HOS0009
DOC0677,Nor,Neurology,HOS0012
DOC0204,Hit,General medicine,HOS0014
DOC0679,Discover,Oncology,HOS0012
DOC0680,Knowledge,Cardiology,HOS0017
DOC0681,Gun,Cardiology,HOS0018
DOC0682,Institution,General Medicine,HOS0008
DOC0683,Defense,Pediatrics,HOS0009
DOC0684,Thank,General Medicine,HOS0020
INVALID_69,Result,General Medicine,HOS0013
DOC0686,Floor,Cardiology,HOS0017
DOC0687,Economic,Oncology,HOS0002
DOC0688,Phone,Orthopedics,HOS0005
DOC0689,Up,Orthopedics,HOS9999
DOC0690,Either,General Medicine,HOS0017
INVALID_60,Understand,Oncology,HOS9999
DOC0692,Six,Pediatrics,HOS0008
DOC0693,Fast,Orthopedics,HOS0010
DOC0694,Inside,Oncology,HOS0017
DOC0695,Know,Cardiology,HOS0016
DOC0696,Culture,Cardiology,HOS0003
DOC0697,Build,Oncology,HOS0012
DOC0698,System,Neurology,HOS0011
DOC0699,Idea,Cardiology,HOS0019
DOC0325,Investment,Oncology,HOS0014
DOC0701,Her,General Medicine,HOS0020
DOC0702,Himself,Neurology,HOS0003
DOC0703,Bar,General medicine,HOS0008
DOC0704,Popular,Neurology,HOS0015
DOC0705,Establish,Pediatrics,HOS0005
DOC0706,President,Pediatrics,HOS0010
DOC0707,Value,Neurology,HOS0005
DOC0708,Entire,Cardiology,HOS0015
DOC0709,Senior,Neurology,HOS0008
DOC0710,Child,General Medicine,HOS0003
DOC0711,Same,Oncology,HOS0020
DOC0712,Activity,Cardiology,HOS0011
DOC0713,Spend,Pediatrics,HOS0020
DOC0714,Cold,Cardiology,HOS0008
DOC0715,Young,Pediatrics,HOS0015
INVALID_1,Music,General medicine,HOS0009
DOC0717,Guess,Oncology,HOS0005
DOC0718,Form,ORTHOPEDICS,HOS0005
DOC0719,Color,Oncology,HOS0013
DOC0720,Stage,General Medicine,HOS0003
DOC0721,Blue,neurology,HOS0003
DOC0722,Picture,General Medicine,HOS0016
DOC0723,Wonder,Orthopedics,HOS0004
DOC0724,Point,Neurology,HOS0013
DOC0725,Life,Orthopedics,HOS0009
DOC0726,Clearly,Orthopedics,HOS0013
DOC0727,Main,Pediatrics,HOS0016
DOC0728,Standard,Pediatrics,HOS0014
DOC0729,Us,Oncology,HOS0001
DOC0730,Provide,General Medicine,HOS0016
DOC0731,Environmental,neurology,HOS0001
DOC0732,Store,Neurology,HOS0003
DOC0733,Law,Oncology,HOS0012
DOC0734,Owner,Pediatrics,HOS0017
DOC0735,Fine,Cardiology,HOS0013
DOC0736,Land,Pediatrics,HOS0014
DOC0737,Describe,Oncology,HOS0002
DOC0738,Happen,Pediatrics,HOS9999
DOC0739,Teach,Orthopedics,HOS0003
DOC0740,Agreement,Orthopedics,HOS0018
DOC0296,Thank,ONCOLOGY,HOS0002
DOC0742,Voice,Neurology,HOS0014
DOC0743,Sure,Oncology,HOS0010
DOC0744,Democratic,Oncology,HOS0012
DOC0745,Body,Oncology,HOS0010
DOC0746,Evidence,Oncology,HOS0002
DOC0747,Range,ORTHOPEDICS,HOS0014
DOC0748,Spring,Cardiology,HOS0007
DOC0749,Consider,Cardiology,HOS0002
DOC0750,Pretty,Pediatrics,HOS0018
DOC0751,Without,Cardiology,HOS0020
DOC0752,Two,General medicine,HOS0019
DOC0753,However,Neurology,HOS0001
DOC0754,Into,Neurology,HOS0005
DOC0755,Thing,Orthopedics,HOS0009
DOC0756,Morning,Neurology,HOS0011
DOC0757,Consumer,Pediatrics,HOS0017
DOC0758,Agreement,Pediatrics,HOS0020
DOC0759,Medical,Neurology,HOS0012
DOC0760,Determine,General Medicine,HOS0009
DOC0761,Difficult,Orthopedics,HOS0011
DOC0762,Because,Orthopedics,HOS0015
DOC0763,How,Cardiology,HOS0013
DOC0764,Player,Orthopedics,HOS0012
DOC0765,Dog,Orthopedics,HOS0011
DOC0766,Likely,Cardiology,HOS0009
DOC0767,Father,Orthopedics,HOS0020
DOC0768,Face,Pediatrics,HOS0020
DOC0769,Resource,Cardiology,HOS0005
DOC0770,Present,Oncology,HOS0014
DOC0771,Effort,Neurology,HOS0006
DOC0772,Most,Oncology,HOS0005
DOC0367,Offer,Neurology,HOS0010
DOC0774,Central,General Medicine,HOS0017
DOC0775,His,Cardiology,HOS0016
DOC0776,View,Orthopedics,HOS0017
DOC0777,Over,Oncology,HOS0010
DOC0778,Property,Cardiology,HOS0013
DOC0779,Market,Neurology,HOS0018
DOC0780,Tv,Neurology,HOS0009
DOC0781,American,Oncology,HOS0003
DOC0782,Small,cardiology,HOS0008
DOC0783,Discover,Orthopedics,HOS0013
DOC0784,Operation,Neurology,HOS0019
DOC0785,Face,General Medicine,HOS0003
DOC0786,Its,General Medicine,HOS0010
DOC0787,Lay,Cardiology,HOS0004
DOC0788,Image,Orthopedics,HOS9999
DOC0789,Task,General Medicine,HOS0011
DOC0790,Tough,Oncology,HOS0009
DOC0791,Family,Neurology,HOS0016
INVALID_82,Including,Orthopedics,HOS0001
DOC0793,Main,Oncology,HOS0008
DOC0794,Mouth,Pediatrics,HOS0001
DOC0795,Remain,Pediatrics,HOS0019
DOC0796,Method,General Medicine,HOS9999
DOC0797,Sign,Cardiology,HOS0007
DOC0798,Pm,Cardiology,HOS0017
DOC0799,Million,orthopedics,HOS0015
DOC0800,Leader,General Medicine,HOS0019
DOC0801,Song,Neurology,HOS0018
DOC0802,Sit,Oncology,HOS0015
DOC0803,Line,Pediatrics,HOS0002
DOC0804,Goal,general medicine,HOS0008
DOC0805,Toward,Pediatrics,HOS0002
DOC0806,Industry,Pediatrics,HOS0015
DOC0807,How,Pediatrics,HOS0013
DOC0808,Moment,Orthopedics,HOS0010
DOC0809,East,General Medicine,HOS0012
DOC0156,Behavior,Neurology,HOS0003
DOC0811,Trip,Orthopedics,HOS0016
DOC0812,Room,Orthopedics,HOS0015
DOC0813,First,Oncology,HOS0013
DOC0814,Rock,General medicine,HOS0004
DOC0815,Region,Pediatrics,HOS0003
DOC0816,Probably,Neurology,HOS0015
DOC0817,Walk,Orthopedics,HOS0009
DOC0818,Half,Pediatrics,HOS0018
DOC0819,Describe,Oncology,HOS0011
DOC0820,Enjoy,General Medicine,HOS9999
DOC0821,Light,Cardiology,HOS0005
DOC0822,Break,Neurology,HOS9999
DOC0823,Opportunity,Oncology,HOS0014
DOC0824,Should,NEUROLOGY,HOS0017
DOC0825,Plant,Pediatrics,HOS0008
DOC0826,True,Pediatrics,HOS0018
DOC0827,Who,Orthopedics,HOS0009
DOC0828,Television,Oncology,HOS0009
DOC0829,Probably,General Medicine,HOS0008
DOC0830,Cut,Oncology,HOS0013
DOC0831,Book,Orthopedics,HOS0016
DOC0832,State,Neurology,HOS0006
DOC0833,Heavy,GENERAL MEDICINE,HOS0018
DOC0834,Central,Oncology,HOS0008
DOC0835,Lead,Orthopedics,HOS0004
INVALID_12,Down,Pediatrics,HOS0006
DOC0837,Parent,Cardiology,HOS0007
DOC0684,Produce,Oncology,HOS0012
DOC0839,Writer,Oncology,HOS0003
DOC0840,Century,Orthopedics,HOS0006
DOC0841,Structure,Orthopedics,HOS0018
DOC0842,Event,Orthopedics,HOS0018
DOC0843,Month,Cardiology,HOS0012
DOC0844,Them,Cardiology,HOS0018
DOC0845,Executive,Pediatrics,HOS0002
INVALID_49,Television,Orthopedics,HOS0017
DOC0847,Argue,Cardiology,HOS0015
DOC0848,Financial,Cardiology,HOS0018
DOC0849,Reason,Cardiology,HOS0011
DOC0850,End,Pediatrics,HOS0011
DOC0851,Mrs,ORTHOPEDICS,HOS0001
DOC0852,Detail,General Medicine,HOS0009
DOC0853,Offer,General medicine,HOS0016
DOC0854,Art,General Medicine,HOS0009
DOC0855,Perform,Orthopedics,HOS0004
DOC0856,Rock,Orthopedics,HOS0014
DOC0857,Worker,General Medicine,HOS0015
DOC0858,Yard,Orthopedics,HOS0007
DOC0859,Language,Oncology,HOS0008
DOC0860,Little,Orthopedics,HOS0006
DOC0861,Each,General Medicine,HOS0019
DOC0862,Get,Oncology,HOS0016
DOC0863,Partner,Pediatrics,HOS0007
DOC0864,Another,Oncology,HOS0008
DOC0865,All,Orthopedics,HOS0004
DOC0195,World,Orthopedics,HOS0019
INVALID_37,Carry,Cardiology,HOS9999
DOC0868,Increase,Cardiology,HOS0007
DOC0869,Care,Orthopedics,HOS0008
DOC0870,Maintain,Orthopedics,HOS0005
DOC0291,Site,Pediatrics,HOS0004
DOC0872,Cover,Cardiology,HOS0014
DOC0873,Then,Oncology,HOS0016
DOC0874,Back,Orthopedics,HOS0011
DOC0875,Then,General Medicine,HOS0011
DOC0876,Poor,Neurology,HOS0014
DOC0877,Response,Cardiology,HOS0013
DOC0878,Prevent,Pediatrics,HOS0009
DOC0879,Able,Pediatrics,HOS0004
DOC0880,Guy,General Medicine,HOS0006
DOC0881,Central,Oncology,HOS0005
DOC0882,Wait,Neurology,HOS0001
DOC0883,Science,Neurology,HOS0016
DOC0884,Throw,Neurology,HOS0001
DOC0885,Gas,Oncology,HOS0012
DOC0886,Usually,Pediatrics,HOS0012
DOC0887,Watch,Pediatrics,HOS0004
INVALID_33,Goal,Orthopedics,HOS0020
INVALID_64,Upon,Orthopedics,HOS0013
DOC0890,Stock,Pediatrics,HOS0015
INVALID_14,Scientist,Cardiology,HOS9999
DOC0892,Describe,Cardiology,HOS0012
DOC0893,Evidence,Oncology,HOS0011
DOC0894,Already,Neurology,HOS0010
DOC0895,Four,Orthopedics,HOS0017
DOC0896,Player,Orthopedics,HOS0015
DOC0897,Now,Neurology,HOS0020
DOC0628,Truth,Neurology,HOS0007
DOC0899,New,Pediatrics,HOS0007
DOC0900,Here,General Medicine,HOS0013
DOC0901,Recent,Orthopedics,HOS9999
DOC0902,For,Neurology,HOS0007
DOC0903,Democrat,General Medicine,HOS0016
DOC0904,Serve,Pediatrics,HOS0002
DOC0905,Change,Pediatrics,HOS0018
DOC0906,Democratic,Orthopedics,HOS0015
DOC0907,Lose,Neurology,HOS0001
DOC0908,Health,General Medicine,HOS0019
DOC0909,Hundred,Neurology,HOS0014
DOC0910,Stuff,General Medicine,HOS0007
DOC0911,Money,Cardiology,HOS0008
DOC0912,Even,General Medicine,HOS0006
DOC0913,Fast,Orthopedics,HOS0009
DOC0914,Doctor,Neurology,HOS0012
DOC0915,Him,Orthopedics,HOS0011
INVALID_27,Off,Neurology,HOS0005
DOC0917,Know,General Medicine,HOS0002
DOC0918,Stock,Pediatrics,HOS0013
DOC0919,National,Cardiology,HOS0011
DOC0920,Necessary,Cardiology,HOS0012
DOC0921,Hit,Neurology,HOS0004
DOC0922,On,Pediatrics,HOS0013
DOC0923,Size,Neurology,HOS0009
DOC0924,Grow,Oncology,HOS0018
DOC0925,Contain,Orthopedics,HOS0002
DOC0926,Explain,Orthopedics,HOS0008
DOC0927,Argue,Neurology,HOS0015
DOC0928,Research,Neurology,HOS0016
DOC0929,Citizen,Orthopedics,HOS0015
DOC0930,Then,Oncology,HOS9999
DOC0931,Center,pediatrics,HOS0020
DOC0932,Reach,Oncology,HOS0013
DOC0933,Knowledge,Pediatrics,HOS0001
DOC0934,Life,Cardiology,HOS0008
DOC0935,Single,General Medicine,HOS0002
DOC0936,Interesting,Pediatrics,HOS0005
DOC0937,Government,Oncology,HOS0013
DOC0080,Example,Neurology,HOS0020
DOC0939,Once,Neurology,HOS0006
DOC0940,Only,General Medicine,HOS0004
DOC0941,Military,Orthopedics,HOS0003
DOC0942,Deal,Orthopedics,HOS0001
DOC0943,Large,Orthopedics,HOS0019
DOC0944,Why,Neurology,HOS0015
DOC0945,Cut,ORTHOPEDICS,HOS0011
DOC0946,Cost,General Medicine,HOS0012
DOC0947,Else,PEDIATRICS,HOS0009
DOC0948,International,General Medicine,HOS0019
DOC0949,Build,Oncology,HOS0001
DOC0950,Something,Oncology,HOS0009
DOC0951,Their,Oncology,HOS0012
DOC0952,Bank,Pediatrics,HOS0003
DOC0953,Health,Oncology,HOS0010
DOC0954,Front,Oncology,HOS0012
DOC0955,Talk,Cardiology,HOS0014
DOC0956,Mission,General Medicine,HOS0015
DOC0957,Cover,Pediatrics,HOS0012
DOC0958,From,Oncology,HOS0012
DOC0959,Herself,Cardiology,HOS0009
DOC0960,Part,Orthopedics,HOS0005
DOC0961,Suffer,Cardiology,HOS0012
DOC0962,Four,Oncology,HOS0012
DOC0963,And,Oncology,HOS0009
DOC0964,Daughter,Oncology,HOS0020
DOC0965,Town,General Medicine,HOS0010
DOC0966,Yard,General Medicine,HOS0008
DOC0967,Would,Pediatrics,HOS0005
DOC0968,Age,Cardiology,HOS0018
DOC0969,Very,Oncology,HOS0001
DOC0970,Drop,Oncology,HOS0013
DOC0971,Budget,General Medicine,HOS0001
DOC0972,Week,Cardiology,HOS0008
DOC0973,Other,Orthopedics,HOS0005
DOC0905,I,Orthopedics,HOS0020
DOC0975,Full,Orthopedics,HOS0019
DOC0976,Million,Cardiology,HOS0004
DOC0977,Several,Orthopedics,HOS0018
DOC0978,Young,Oncology,HOS0010
DOC0979,Cup,Orthopedics,HOS0014
DOC0980,Usually,Neurology,HOS0020
DOC0981,World,Cardiology,HOS0020
DOC0982,Common,General Medicine,HOS0001
DOC0983,Mission,Orthopedics,HOS0019
DOC0984,Teach,neurology,HOS9999
DOC0985,Skin,General Medicine,HOS0001
DOC0986,Already,Oncology,HOS0015
DOC0987,Painting,General Medicine,HOS0011
DOC0988,Attention,Orthopedics,HOS0015
DOC0989,Body,Orthopedics,HOS0007
DOC0990,Point,Oncology,HOS0013
DOC0991,President,Cardiology,HOS0020
DOC0992,Prepare,Cardiology,HOS0011
DOC0993,Song,Orthopedics,HOS0002
DOC0994,All,General Medicine,HOS0011
DOC0995,Apply,Pediatrics,HOS0015
DOC0996,Base,CARDIOLOGY,HOS0008
DOC0997,Among,Pediatrics,HOS0005
DOC0998,Interest,Cardiology,HOS0001
DOC0999,Experience,General Medicine,HOS0003
DOC1000,Need,Orthopedics,HOS0002
DOC1001,Into,Cardiology,HOS0006
DOC1002,Water,Orthopedics,HOS0005
DOC1003,Physical,Neurology,HOS0006
DOC1004,Blood,Cardiology,HOS0012
DOC1005,Then,Orthopedics,HOS0016
DOC1006,Yet,General Medicine,HOS0007
DOC1007,Spring,general medicine,HOS0001
DOC1008,Goal,General Medicine,HOS0005
DOC1009,Strong,General Medicine,HOS0020
DOC1010,Clearly,Cardiology,HOS0009
DOC1011,North,Neurology,HOS0006
DOC1012,New,Orthopedics,HOS0008
DOC1013,Detail,Neurology,HOS0020
DOC1014,Position,Orthopedics,HOS0008
DOC1015,As,ORTHOPEDICS,HOS0018
DOC1016,Recognize,Orthopedics,HOS0014
DOC1017,Nor,orthopedics,HOS0005
DOC1018,Possible,General Medicine,HOS0017
DOC1019,Condition,Orthopedics,HOS0002
DOC1020,State,Pediatrics,HOS0018
DOC1021,Represent,Orthopedics,HOS0012
DOC1022,Soldier,Oncology,HOS0014
DOC1023,Nearly,Cardiology,HOS0004
DOC1024,Sense,Pediatrics,HOS0013
DOC1025,Room,General Medicine,HOS0004
DOC1026,Piece,General Medicine,HOS0001
DOC1027,Everything,Neurology,HOS0012
DOC1028,Nothing,Cardiology,HOS0001
DOC1029,Keep,Orthopedics,HOS0018
DOC1030,Dinner,Cardiology,HOS0003
DOC1031,Cause,Neurology,HOS0011
DOC1032,Floor,Cardiology,HOS0013
DOC1033,Front,Pediatrics,HOS0001
DOC1034,New,Cardiology,HOS0009
DOC1035,Dog,Cardiology,HOS0019
DOC1036,Final,Neurology,HOS0011
DOC1037,Eye,Oncology,HOS0015
DOC1038,Board,Cardiology,HOS0015
DOC1039,Free,Orthopedics,HOS0014
DOC1040,Plan,NEUROLOGY,HOS0020
DOC1041,Thing,Pediatrics,HOS0002
DOC1042,Great,Oncology,HOS0011
DOC1043,Thus,Orthopedics,HOS0020
DOC1044,Mr,Orthopedics,HOS0015
DOC1045,Along,Pediatrics,HOS0019
DOC1046,Each,Oncology,HOS0008
DOC1047,Film,Pediatrics,HOS0008
DOC1048,Return,Orthopedics,HOS0012
DOC1049,Spend,Cardiology,HOS0013
DOC1050,Relate,Oncology,HOS0006
DOC1051,Know,General Medicine,HOS0015
DOC1052,Wear,Orthopedics,HOS9999
DOC1053,Lead,Neurology,HOS0009
DOC1054,Rise,Neurology,HOS0003
DOC0135,House,Pediatrics,HOS0018
DOC0570,Office,Oncology,HOS0009
DOC1057,Alone,General Medicine,HOS0001
DOC1058,Me,Neurology,HOS0006
DOC0311,Allow,Orthopedics,HOS0009
DOC1060,Really,Oncology,HOS9999
DOC0836,Trade,Neurology,HOS0019
DOC1062,Beautiful,Pediatrics,HOS0013
DOC1063,Weight,oncology,HOS0016
DOC1064,Deal,cardiology,HOS0013
DOC1065,Item,Cardiology,HOS0020
DOC1066,Civil,Cardiology,HOS0009
DOC1067,Smile,Neurology,HOS0007
DOC1068,Stand,Orthopedics,HOS0008
DOC1069,Effort,General Medicine,HOS0008
DOC1070,Important,Pediatrics,HOS0008
DOC1071,Fly,Oncology,HOS0003
DOC1072,Else,Neurology,HOS0020
DOC1073,Win,Orthopedics,HOS0006
DOC1074,Successful,Oncology,HOS0009
DOC0350,Meeting,Neurology,HOS0001
DOC1076,Game,Cardiology,HOS0013
DOC1077,Hard,Neurology,HOS0019
DOC1078,Evening,Neurology,HOS0019
DOC1079,Five,Orthopedics,HOS0010
DOC1080,Fish,General Medicine,HOS0012
DOC1081,Party,General Medicine,HOS0019
DOC1082,Create,General Medicine,HOS0012
DOC1083,View,Oncology,HOS0006
DOC1084,Into,Neurology,HOS0015
DOC1085,Energy,Pediatrics,HOS0018
DOC1086,Film,Cardiology,HOS0018
DOC1087,Different,Neurology,HOS0016
DOC1088,Cell,General Medicine,HOS0002
INVALID_86,Various,Oncology,HOS0002
DOC1090,It,Cardiology,HOS0013
DOC1091,Happy,Cardiology,HOS0015
DOC1092,Apply,Orthopedics,HOS0015
DOC1093,Hit,General Medicine,HOS0009
DOC1094,Walk,Cardiology,HOS0013
DOC1095,Major,Pediatrics,HOS0011
DOC1096,Raise,Oncology,HOS0017
DOC1097,Box,Cardiology,HOS9999
DOC1098,Case,Neurology,HOS0007
DOC1099,Choose,Oncology,HOS0007
DOC1100,Prepare,ONCOLOGY,HOS0020
DOC1101,Choose,cardiology,HOS0007
DOC1102,Difficult,Neurology,HOS0007
DOC1103,Stop,General Medicine,HOS0014
DOC1104,Help,Orthopedics,HOS0013
DOC1105,Why,Neurology,HOS0016
DOC0426,Alone,Orthopedics,HOS0017
DOC1107,Above,Orthopedics,HOS0009
DOC1108,Cultural,Oncology,HOS0006
DOC1109,To,Cardiology,HOS0017
DOC1110,Ability,Neurology,HOS0011
DOC1111,Assume,Cardiology,HOS0011
DOC1112,Practice,Neurology,HOS0011
DOC1113,Station,Pediatrics,HOS0005
DOC1114,Part,Oncology,HOS0004
DOC1115,Away,Oncology,HOS0003
DOC1116,Interesting,Neurology,HOS0015
DOC1117,Outside,Pediatrics,HOS0020
DOC1091,Should,Oncology,HOS0001
DOC1119,Suggest,Oncology,HOS0020
INVALID_73,Happen,Oncology,HOS0011
DOC1121,Explain,Neurology,HOS0006
DOC1122,Campaign,Oncology,HOS9999
DOC0347,Tax,Cardiology,HOS0017
DOC1124,Sing,CARDIOLOGY,HOS0018
DOC1125,Of,Cardiology,HOS0012
DOC1126,Election,Cardiology,HOS0010
DOC1127,Important,oncology,HOS0002
DOC1128,See,Neurology,HOS0010
DOC1129,Direction,Orthopedics,HOS0019
DOC1130,Significant,Cardiology,HOS0013
DOC1131,Operation,Neurology,HOS0018
DOC1132,Development,Oncology,HOS0020
DOC1133,Region,Cardiology,HOS0008
INVALID_72,Similar,Orthopedics,HOS0014
DOC0516,Father,Oncology,HOS0003
DOC1136,Drug,Orthopedics,HOS0020
INVALID_8,Ground,General Medicine,HOS0008
DOC1138,Sign,General Medicine,HOS0015
DOC1139,Candidate,Oncology,HOS0020
DOC1140,Food,Oncology,HOS0012
DOC1141,Day,Pediatrics,HOS0003
DOC1142,Never,Oncology,HOS0014
DOC1143,Suffer,General Medicine,HOS0013
DOC1144,Act,Oncology,HOS0010
DOC1145,Ready,Orthopedics,HOS0004
DOC1146,During,General Medicine,HOS0002
DOC1147,Attack,Cardiology,HOS0012
DOC1148,Edge,Pediatrics,HOS0014
DOC1149,Pm,Orthopedics,HOS0018
DOC1150,Us,General Medicine,HOS0009
DOC1151,With,Cardiology,HOS0018
DOC1152,Concern,Neurology,HOS0006
DOC1153,Chance,Neurology,HOS0014
DOC1154,Four,Neurology,HOS0009
DOC1155,Despite,Oncology,HOS0003
DOC1156,Trial,Pediatrics,HOS0014
DOC1157,Boy,Cardiology,HOS0002
DOC1158,Nor,General Medicine,HOS0007
DOC1159,Drive,Cardiology,HOS0015
DOC1160,Style,General Medicine,HOS0008
DOC1161,Think,Cardiology,HOS0010
DOC1162,Its,General Medicine,HOS0015
DOC1163,Her,Oncology,HOS9999
DOC1164,Clear,Oncology,HOS0009
DOC1165,Reduce,General Medicine,HOS0011
DOC1166,Rise,General Medicine,HOS0018
DOC1167,From,Pediatrics,HOS0010
DOC1168,Public,Neurology,HOS0014
DOC1169,Run,General Medicine,HOS0011
DOC1170,Debate,Orthopedics,HOS0006
DOC1171,Data,Neurology,HOS0013
DOC1172,Series,Neurology,HOS0005
DOC1173,Go,Pediatrics,HOS9999
DOC0756,Reveal,Orthopedics,HOS0015
DOC1175,Seek,Orthopedics,HOS0009
DOC1176,International,Oncology,HOS0017
DOC1177,Drug,Pediatrics,HOS9999
DOC1178,Eye,General Medicine,HOS0013
DOC1179,Relate,Orthopedics,HOS0012
DOC1180,Write,Oncology,HOS0014
DOC1181,Analysis,General Medicine,HOS0007
DOC1182,Drop,Pediatrics,HOS0014
DOC1183,Professor,Pediatrics,HOS0014
DOC1184,Woman,Orthopedics,HOS0017
DOC1185,Economic,Neurology,HOS0006
DOC1186,Onto,Orthopedics,HOS0006
DOC1187,Form,Pediatrics,HOS0018
DOC1188,Hospital,Cardiology,HOS0004
DOC1189,Lay,cardiology,HOS0002
DOC1190,Able,Oncology,HOS0013
DOC1191,Certain,Cardiology,HOS0002
DOC1192,Relate,Neurology,HOS0006
DOC1193,Order,Pediatrics,HOS0017
DOC1194,Individual,Cardiology,HOS0004
DOC1195,Former,General Medicine,HOS0003
INVALID_72,Bill,general medicine,HOS0020
DOC1197,Approach,General Medicine,HOS0018
DOC1198,Animal,Oncology,HOS0015
DOC1199,Assume,Oncology,HOS0002
INVALID_62,Management,neurology,HOS0015
INVALID_65,Would,General Medicine,HOS0006
DOC1202,Expert,oncology,HOS0012
DOC1203,Important,General Medicine,HOS0007
DOC0529,Source,Oncology,HOS0013
DOC1205,Save,Cardiology,HOS0008
DOC1206,Opportunity,General Medicine,HOS0011
DOC1207,Company,Oncology,HOS0012
DOC1208,Wide,Oncology,HOS0007
DOC1209,Particularly,Pediatrics,HOS0005
DOC1210,Past,Cardiology,HOS0014
DOC1211,Operation,Cardiology,HOS0008
DOC1212,Congress,Orthopedics,HOS0006
DOC1213,Production,Orthopedics,HOS0009
DOC1214,Place,Cardiology,HOS0013
DOC1215,Mr,Oncology,HOS0010
DOC1216,Program,pediatrics,HOS9999
DOC1217,Middle,Pediatrics,HOS0017
DOC1218,Though,Pediatrics,HOS0010
DOC1219,Page,Oncology,HOS0018
DOC1220,Show,General Medicine,HOS0017
DOC1221,Direction,Orthopedics,HOS0012
DOC1222,Recent,Pediatrics,HOS0008
DOC1223,Catch,Oncology,HOS0003
DOC1224,Night,Orthopedics,HOS0018
DOC1225,Leave,Neurology,HOS0013
DOC1226,Reason,Pediatrics,HOS0015
DOC1227,Indicate,General Medicine,HOS0016
DOC1228,Stop,Cardiology,HOS0019
INVALID_27,President,Orthopedics,HOS9999
DOC1230,Road,Pediatrics,HOS0014
DOC1231,Any,Cardiology,HOS0006
DOC1232,Pressure,Cardiology,HOS0002
DOC1233,Help,Oncology,HOS0010
DOC1234,Put,Cardiology,HOS0002
DOC1235,Continue,Pediatrics,HOS0002
DOC1236,Foreign,Orthopedics,HOS0009
DOC1237,Laugh,Pediatrics,HOS0006
DOC1238,Tv,Oncology,HOS0015
DOC1239,Model,Oncology,HOS0007
DOC1240,Collection,pediatrics,HOS0011
DOC1241,War,General Medicine,HOS0016
DOC1242,Father,general medicine,HOS0003
DOC1243,Oil,Orthopedics,HOS0004
DOC1244,Us,Oncology,HOS0004
DOC1245,Window,Oncology,HOS0003
DOC1246,Task,Orthopedics,HOS0013
DOC1247,Exactly,Neurology,HOS0001
DOC1248,Yeah,Neurology,HOS0013
DOC1249,Him,Oncology,HOS0019
DOC1250,Machine,Cardiology,HOS0008
DOC1251,Must,General Medicine,HOS0010
DOC1252,Claim,Orthopedics,HOS0008
DOC1253,Green,Neurology,HOS0015
DOC1254,Simple,General Medicine,HOS0010
DOC1255,Enough,Pediatrics,HOS0020
DOC1256,Between,Oncology,HOS0003
DOC1257,While,pediatrics,HOS0010
DOC0919,Deal,Cardiology,HOS0013
DOC1259,If,General Medicine,HOS0013
DOC1260,Spend,Neurology,HOS0009
DOC1261,Character,Cardiology,HOS0017
DOC1262,Issue,Pediatrics,HOS0005
DOC1263,Need,Neurology,HOS0020
DOC1264,Heart,pediatrics,HOS0014
DOC1265,Provide,General Medicine,HOS0015
DOC1266,Decade,Orthopedics,HOS0002
DOC1267,Degree,Neurology,HOS0009
DOC1268,Manage,General Medicine,HOS0002
DOC1269,Note,Pediatrics,HOS0014
DOC1270,Such,General Medicine,HOS0006
DOC1271,Foot,General Medicine,HOS0016
DOC1272,Week,Oncology,HOS0014
DOC1273,Movement,Pediatrics,HOS0018
