CustomerID,Name,Age,Gender,City,AccountType,KYCStatus,JoinDate,ExtraColumn
CUS0291,Rachel Allen,Twenty,FEMALE,Recently,Savings,Thank,2023-11-10,EXTRA_DATA
CUS0292,  Regina Bell  ,78,Male,Though,Current,Away,10/06/2022,EXTRA_DATA
CUS0293,Melissa Horn,27,F,Run,Current,Song,28/07/2024,EXTRA_DATA
INVALID_15,Scott Page,60,FEMALE,Main,Savings,Agency,2022-04-23,EXTRA_DATA
CUS0295,Darrell Conrad,61,Female,When,Current,Court,28-07-2023,EXTRA_DATA
CUS0296,Traci Parks,26,Female,Town,Savings,Technology,2022-04-04,EXTRA_DATA
CUS0297,David Roberts,24,Other,Civil,Current,Trouble,12/05/2024,EXTRA_DATA
CUS0298,Stephanie Branch,65,Male,Study,NRI,Data,01/11/2022,EXTRA_DATA
CUS0246,Danielle Smith,19,Other,Public,Current,Family,20/03/2023,EXTRA_DATA
CUS0300,Alex Nelson,72,M,Attorney,NRI,Beat,2023-11-22,EXTRA_DATA
CUS0219,Renee Scott,68,FEMALE,Live,Savings,Him,10/30/2024,EXTRA_DATA
CUS0302,Jonathan Thompson,29,F,Add,Savings,Sign,04/01/2024,EXTRA_DATA
CUS0303,  Billy Yang  ,64,MALE,Natural,Savings,Else,30-08-2022,EXTRA_DATA
CUS0304,Joshua Rhodes,34,Male,Stop,NRI,Your,2022-08-29,EXTRA_DATA
CUS0305,David Deleon,74,MALE,Must,NRI,News,2024-02-07,EXTRA_DATA
CUS0306,Scott Valenzuela,27,male,Pick,Savings,Loss,22-08-2022,EXTRA_DATA
CUS0307,Aaron Hughes,45,Female,Process,Fixed,More,2024-11-10,EXTRA_DATA
CUS0308,Lauren Allen,71,Male,Stop,Current,Child,10/01/2024,EXTRA_DATA
CUS0309,Wendy Lopez,33,female,Onto,current,Sign,10-01-2022,EXTRA_DATA
CUS0310,Jean Johnson,73,m,Ask,NRI,Rule,24/03/2022,EXTRA_DATA
CUS0132,James Williams,37,F,These,Current,Who,08/01/2022,EXTRA_DATA
CUS0312,Jason Davis,44,FEMALE,Decide,Current,Stock,04/19/2023,EXTRA_DATA
CUS0313,David Carter,71,m,Travel,Savings,Toward,27/12/2023,EXTRA_DATA
CUS0314,Anthony Garrett,35,male,All,Current,Down,10/16/2022,EXTRA_DATA
CUS0315,Jorge Higgins,78,MALE,Her,NRI,Fast,05/14/2024,EXTRA_DATA
CUS0316,April Horton,80,Male,Coach,Fixed,Player,26/12/2022,EXTRA_DATA
CUS0317,Kenneth Martinez,51,female,Speak,NRI,Contain,09-03-2023,EXTRA_DATA
CUS0318,Douglas Barton,71,m,Run,Current,Market,04/25/2022,EXTRA_DATA
CUS0319,Autumn Jackson,69,F,Change,Savings,Ten,24/03/2022,EXTRA_DATA
CUS0320,Frank Taylor,46,MALE,Range,Fixed,Big,18-05-2023,EXTRA_DATA
CUS0321,Rhonda Brown,34,Female,Impact,Fixed,Pass,2023-06-01,EXTRA_DATA
CUS0322,Franklin Camacho,64,female,East,NRI,Reveal,2022-01-11,EXTRA_DATA
CUS0323,John Lewis,75,MALE,Those,Current,Identify,16-06-2023,EXTRA_DATA
CUS0324,Robert Mcintyre,51,Male,Television,Savings,Various,06/26/2024,EXTRA_DATA
CUS0325,Jenna Yoder,54,Female,Receive,NRI,Skin,27/08/2022,EXTRA_DATA
CUS0326,Donna Stokes,40,F,Common,NRI,Nature,08/03/2024,EXTRA_DATA
CUS0327,Alison Lee,51,F,Relate,Savings,Animal,07/05/2023,EXTRA_DATA
CUS0328,Deborah Ferguson,Thirty Four,MALE,Catch,NRI,Company,09/12/2022,EXTRA_DATA
CUS0329,Christopher Hayes,Twenty,Male,Upon,Nri,Fill,2023-03-13,EXTRA_DATA
CUS0330,Kathryn Dodson,59,female,Decision,SAVINGS,Most,27-01-2023,EXTRA_DATA
CUS0331,Carly Campbell,54,Female,Hope,Current,Purpose,20/03/2022,EXTRA_DATA
INVALID_17,Pamela Reed,73,Female,Street,Fixed,Edge,28/12/2022,EXTRA_DATA
CUS0333,Dustin Jensen,22,m,Four,Fixed,Ball,2023-04-03,EXTRA_DATA
CUS0334,Tina Smith,58,M,Happen,NRI,Power,2024-08-15,EXTRA_DATA
CUS0335,Valerie Morris,60,M,Perform,NRI,Wide,06/10/2023,EXTRA_DATA
CUS0336,  Brian Graham  ,47,Female,Expert,NRI,Feeling,03/05/2024,EXTRA_DATA
CUS0337,Christopher May,69,F,Western,Savings,Present,23/11/2022,EXTRA_DATA
CUS0338,Diana Anderson,38,M,Down,Savings,Gun,03/02/2022,EXTRA_DATA
CUS0339,John Gordon,61,Female,Admit,Savings,Garden,09/21/2022,EXTRA_DATA
CUS0149,  Desiree Sanders  ,38,M,Church,Fixed,Now,2023-08-21,EXTRA_DATA
CUS0341,Thomas Brown,49,F,Inside,SAVINGS,Try,15-07-2024,EXTRA_DATA
CUS0342,Lindsey Brown,69,m,Pull,NRI,Wife,22/10/2022,EXTRA_DATA
CUS0226,Amanda Knapp,63,F,Movie,Current,Arrive,2024-02-19,EXTRA_DATA
CUS0344,Daniel Powell,59,male,Another,NRI,Travel,2024-03-14,EXTRA_DATA
CUS0345,Tony Singh,66,male,Explain,Fixed,Wonder,24-01-2023,EXTRA_DATA
CUS0116,Paul Blackburn,73,female,Three,Fixed,Laugh,08/07/2024,EXTRA_DATA
CUS0347,Caroline Valenzuela,47,Male,Many,Savings,Debate,11/08/2022,EXTRA_DATA
CUS0348,  Deborah Juarez  ,73,male,Which,Fixed,Heavy,12/10/2024,EXTRA_DATA
CUS0349,Paul English,29,M,Yard,NRI,Leave,12/24/2023,EXTRA_DATA
CUS0350,Steven Sweeney,74,Female,Exactly,Fixed,At,08/21/2022,EXTRA_DATA
CUS0351,Steven Williams,62,Male,Position,NRI,Professional,22/10/2024,EXTRA_DATA
CUS0352,Catherine Luna,62,Male,Direction,Savings,Successful,2023-06-09,EXTRA_DATA
CUS0353,Angela Rogers,65,m,Everyone,Savings,Plant,18/02/2024,EXTRA_DATA
CUS0354,Robert Murillo,23,M,Visit,Fixed,Affect,2024-02-19,EXTRA_DATA
CUS0355,  Joseph Blake  ,30,F,Use,Fixed,Growth,06-11-2024,EXTRA_DATA
CUS0356,Shannon Mitchell,Sixty Five,female,Trouble,Fixed,City,02/09/2023,EXTRA_DATA
CUS0357,Laura Reid,51,male,Wall,Fixed,Store,11/13/2024,EXTRA_DATA
CUS0358,Emily Hall,0,m,Ok,NRI,Thousand,12/20/2022,EXTRA_DATA
CUS0359,  Lindsey Macdonald  ,73,Male,Part,Current,Rule,2022-11-06,EXTRA_DATA
CUS0360,Jake Ellis,77,Female,Manage,NRI,Shake,12/19/2023,EXTRA_DATA
CUS0361,Dominique Nguyen,66,FEMALE,Any,Fixed,Language,16-10-2022,EXTRA_DATA
CUS0362,Kyle Johnson,40,male,Style,Current,Enter,08/04/2022,EXTRA_DATA
CUS0363,Clinton Yang,71,FEMALE,Research,Fixed,Benefit,05-07-2022,EXTRA_DATA
CUS0364,William Rivera,24,Female,Hit,Savings,Have,01/12/2024,EXTRA_DATA
CUS0365,Gary Moran,21,F,Over,Current,Listen,2024-11-29,EXTRA_DATA
CUS0366,  Shawn Contreras  ,25,FEMALE,Control,Current,Baby,05/02/2022,EXTRA_DATA
CUS0367,Robert Gilbert,32,Other,Audience,NRI,Owner,19/08/2023,EXTRA_DATA
CUS0368,Michael Gomez,27,F,Particularly,Savings,Wide,02/01/2022,EXTRA_DATA
CUS0369,  Jacqueline Carroll  ,24,Male,Individual,Fixed,Force,07/11/2022,EXTRA_DATA
CUS0319,  Andrea Charles  ,41,FEMALE,Standard,fixed,Whatever,01/24/2022,EXTRA_DATA
CUS0371,Carla Ferguson,30,F,Your,Savings,Structure,19/03/2024,EXTRA_DATA
CUS0372,  Christopher Wilson  ,77,male,Agent,Current,Front,2022-10-07,EXTRA_DATA
CUS0373,Arthur Reyes,58,female,Trial,Savings,Card,22-05-2022,EXTRA_DATA
CUS0374,Michael Shelton,63,Female,Worry,Fixed,Really,10/28/2023,EXTRA_DATA
CUS0375,Joanne Pham,65,MALE,The,NRI,Event,2022-01-21,EXTRA_DATA
CUS0376,Eugene Stewart,49,Male,Follow,FIXED,System,21-06-2022,EXTRA_DATA
CUS0377,Laura Davis,70,male,Policy,NRI,Analysis,14-07-2024,EXTRA_DATA
CUS0378,Jason Nguyen,76,M,Fight,Savings,Mission,12-11-2024,EXTRA_DATA
CUS0379,Todd Bell,31,Other,Hundred,NRI,Relationship,19-02-2023,EXTRA_DATA
CUS0380,Stephen Lambert,36,m,Live,NRI,Improve,2024-07-14,EXTRA_DATA
CUS0381,Elizabeth Williams,76,male,Win,Current,Nice,06-12-2024,EXTRA_DATA
CUS0382,  Trevor Hill  ,63,male,Image,NRI,Benefit,2024-04-12,EXTRA_DATA
CUS0383,Theresa Hopkins,48,M,Shoulder,Nri,Project,10-04-2022,EXTRA_DATA
CUS0384,Marissa Brown,44,female,Bag,Current,House,2024-04-27,EXTRA_DATA
CUS0385,Jacob Brooks,34,Other,Lose,Savings,Court,09/26/2022,EXTRA_DATA
CUS0386,Matthew Allen,36,Male,Discover,Savings,Policy,10/04/2023,EXTRA_DATA
CUS0387,Douglas Hernandez,51,m,Bed,Current,Exactly,15/12/2023,EXTRA_DATA
CUS0388,Matthew Fuentes,40,Female,Entire,Current,Add,2024-06-19,EXTRA_DATA
CUS0389,Stacy Greene,30,m,Present,Savings,Whether,07/24/2024,EXTRA_DATA
CUS0390,Christine Boyle,62,F,Happy,Current,To,28-04-2024,EXTRA_DATA
CUS0084,Luke Soto,44,Male,Value,Fixed,Risk,01/09/2023,EXTRA_DATA
CUS0392,Zachary Foster,50,MALE,Against,Savings,Main,2022-02-14,EXTRA_DATA
CUS0393,James Jones,75,M,Start,Fixed,Cultural,26-07-2022,EXTRA_DATA
CUS0394,Michael Thompson,67,Other,Attorney,Current,Determine,16-12-2024,EXTRA_DATA
CUS0395,Joseph Aguilar,77,female,Son,Fixed,Only,2023-07-06,EXTRA_DATA
CUS0396,Lisa Munoz,Thirty Four,Other,Computer,Current,Specific,2023-08-02,EXTRA_DATA
CUS0397,Laurie Moore,78,F,Media,Fixed,Go,25-05-2022,EXTRA_DATA
CUS0398,Heidi Jennings,77,FEMALE,Thing,Current,Student,2024-12-10,EXTRA_DATA
CUS0399,John Wilkinson,20,M,Positive,current,Green,03/21/2023,EXTRA_DATA
CUS0400,Hunter Jones,23,FEMALE,Garden,Fixed,Camera,05/19/2022,EXTRA_DATA
CUS0401,Kelly Palmer,29,F,By,Savings,Agreement,26-08-2024,EXTRA_DATA
CUS0402,Samantha Delgado,22,FEMALE,Listen,Current,Around,08/29/2023,EXTRA_DATA
CUS0403,Katelyn Russell,47,m,War,Fixed,Nature,2024-07-03,EXTRA_DATA
CUS0404,Patricia Williamson,0,female,Spring,Current,Police,2024-12-08,EXTRA_DATA
CUS0405,Justin Lara,69,Other,Recently,NRI,Near,19-04-2024,EXTRA_DATA
CUS0406,Diane Bailey,65,Male,Own,Savings,Street,10/30/2023,EXTRA_DATA
CUS0407,Michael Mcpherson,23,F,Far,Fixed,After,09/06/2024,EXTRA_DATA
CUS0408,Jaime Lee,Twenty,M,Relate,Current,Remember,11-04-2022,EXTRA_DATA
CUS0409,David Murphy,28,Male,Great,Fixed,Left,19-02-2024,EXTRA_DATA
CUS0410,  Jennifer Richardson  ,61,Female,Fund,Fixed,May,25/04/2024,EXTRA_DATA
CUS0411,Curtis Keller,54,m,Majority,NRI,Picture,04/04/2023,EXTRA_DATA
CUS0412,Jonathan Ruiz,37,female,Off,NRI,Well,14-05-2022,EXTRA_DATA
CUS0413,Michelle Soto,80,MALE,Several,Current,To,06/09/2022,EXTRA_DATA
CUS0414,Daniel Floyd,150,Female,Well,Savings,Upon,20-02-2023,EXTRA_DATA
CUS0415,Jordan Murphy,66,Male,Commercial,Fixed,Exactly,03/06/2023,EXTRA_DATA
CUS0416,Alexandra Smith,21,Male,Environment,Current,Factor,04/26/2024,EXTRA_DATA
CUS0417,Stephanie Harper,33,Female,Eight,NRI,Trade,21-02-2024,EXTRA_DATA
CUS0418,Brandi Peters,77,M,One,Savings,Like,06-05-2022,EXTRA_DATA
CUS0379,Allison Reynolds,63,F,Discussion,Savings,Majority,08/06/2023,EXTRA_DATA
CUS0420,Melissa Watson,68,F,Which,Current,Road,19-04-2022,EXTRA_DATA
CUS0421,  Tiffany Summers  ,28,male,Stuff,NRI,Structure,06/15/2023,EXTRA_DATA
CUS0422,  Peggy Costa  ,67,female,Anything,Fixed,Necessary,25-08-2022,EXTRA_DATA
CUS0423,Diane Stanley,51,M,Process,NRI,Goal,2024-08-14,EXTRA_DATA
INVALID_59,John Fox,66,FEMALE,Dog,Savings,Practice,08/10/2024,EXTRA_DATA
CUS0425,Dawn Smith,20,female,Door,CURRENT,Maybe,07/12/2023,EXTRA_DATA
CUS0426,Elizabeth Flynn,78,M,Whole,Current,Learn,2024-01-04,EXTRA_DATA
CUS0427,Diana Lopez,23,female,Worker,Savings,Simply,04/03/2024,EXTRA_DATA
CUS0428,Steven Wilkins,53,M,Maybe,Current,Feel,14-07-2024,EXTRA_DATA
CUS0429,Carlos Armstrong,53,male,Rock,Savings,Network,07/03/2024,EXTRA_DATA
CUS0430,Jacob Carson,19,FEMALE,Small,Fixed,Believe,2022-08-21,EXTRA_DATA
CUS0431,Debbie George,37,Male,Movement,Fixed,Movement,24-05-2024,EXTRA_DATA
CUS0432,  Kathleen Cummings  ,36,F,Human,Savings,Miss,26/02/2024,EXTRA_DATA
CUS0433,James Thomas,25,MALE,Decide,Current,Safe,2023-07-15,EXTRA_DATA
CUS0434,Jeremy Watson,26,MALE,Actually,NRI,Yourself,2024-07-28,EXTRA_DATA
CUS0435,Matthew Camacho,64,Other,Success,Savings,Them,21/06/2022,EXTRA_DATA
CUS0436,Michael Mays,49,F,Station,Fixed,These,2024-02-20,EXTRA_DATA
CUS0437,Teresa Klein,36,female,Feeling,Fixed,Area,2023-01-19,EXTRA_DATA
CUS0438,Joseph Ho,19,female,Peace,current,Alone,24-10-2022,EXTRA_DATA
CUS0439,Marvin Lutz,33,FEMALE,Different,Savings,Author,12-02-2022,EXTRA_DATA
CUS0440,Manuel Parker,72,Female,Quickly,NRI,Name,2024-02-06,EXTRA_DATA
CUS0441,Amanda Mata,56,F,Piece,Fixed,Wonder,29-08-2023,EXTRA_DATA
CUS0442,Emily Woodard,33,Male,Appear,Savings,Security,25/06/2022,EXTRA_DATA
INVALID_53,Heather Bryant,57,Female,Process,NRI,Feeling,18/07/2024,EXTRA_DATA
CUS0444,Gabriella Cole,26,male,Then,Fixed,Maintain,06/01/2023,EXTRA_DATA
CUS0445,Jonathan Williams,49,Other,Suffer,Current,Back,19/06/2022,EXTRA_DATA
CUS0446,  Tina Smith  ,53,Female,Use,CURRENT,Goal,04/01/2022,EXTRA_DATA
CUS0447,Kayla Evans,32,MALE,Admit,Fixed,Fly,2024-12-07,EXTRA_DATA
CUS0162,Eduardo Sandoval,18,male,Mean,Current,Today,29/02/2024,EXTRA_DATA
CUS0449,Michael Sweeney,68,FEMALE,Glass,Savings,Production,27-10-2023,EXTRA_DATA
CUS0450,Frank Davis,33,M,House,NRI,Get,22-07-2023,EXTRA_DATA
CUS0451,Alexander Padilla,Sixty Five,Female,Congress,NRI,Perform,2023-10-15,EXTRA_DATA
CUS0452,  Roberto Martinez  ,48,male,Charge,Fixed,Per,04/25/2024,EXTRA_DATA
CUS0453,Oscar Barber,40,female,Painting,NRI,Lot,04/06/2024,EXTRA_DATA
CUS0454,Gene Roberts,44,Other,Mr,Fixed,Entire,2022-04-09,EXTRA_DATA
CUS0455,  Kenneth Lucero  ,67,MALE,Put,Savings,Whether,10/13/2023,EXTRA_DATA
CUS0456,Dustin Gutierrez,Twenty,Female,Throughout,Current,Evening,29/10/2022,EXTRA_DATA
CUS0457,  Sharon Adams  ,77,FEMALE,Young,Fixed,Director,2024-03-17,EXTRA_DATA
CUS0458,  Logan Harmon  ,65,FEMALE,International,NRI,Catch,06/22/2022,EXTRA_DATA
CUS0459,Marc Richardson,60,male,Candidate,NRI,Stuff,04/02/2024,EXTRA_DATA
CUS0460,Patricia Johnson,72,m,Heart,Nri,Factor,09/15/2024,EXTRA_DATA
CUS0461,Randy Wood,24,male,Might,FIXED,Six,2024-08-31,EXTRA_DATA
CUS0462,  Rhonda Smith  ,60,FEMALE,Still,Current,Today,20-01-2024,EXTRA_DATA
CUS0463,Jennifer Cook,78,MALE,Child,NRI,Republican,28/12/2024,EXTRA_DATA
CUS0464,Danielle Olson,73,Female,Tree,Fixed,No,06/03/2023,EXTRA_DATA
CUS0465,Elizabeth Campbell,27,m,Glass,Savings,Light,03/11/2024,EXTRA_DATA
CUS0466,Matthew Adkins,32,male,Station,Current,Green,01/09/2022,EXTRA_DATA
CUS0467,Gregory Thomas,33,Male,Summer,Current,Especially,22/09/2023,EXTRA_DATA
CUS0468,  Daniel Blackwell  ,28,m,Present,Savings,Color,02/07/2023,EXTRA_DATA
CUS0469,Scott Harvey,68,M,Voice,Current,Wait,01-08-2024,EXTRA_DATA
INVALID_74,Hector Roberts,19,Female,Agent,Current,Science,10-04-2023,EXTRA_DATA
CUS0471,Carmen Smith,45,female,Strong,NRI,Go,2022-11-14,EXTRA_DATA
CUS0472,Deborah Clark,48,male,Hold,Fixed,Identify,06/01/2024,EXTRA_DATA
CUS0473,Cynthia Bell,65,Other,Partner,Fixed,Various,2024-09-19,EXTRA_DATA
CUS0018,Matthew James,49,Male,Might,Fixed,Somebody,30-01-2022,EXTRA_DATA
CUS0475,John Trevino,63,M,Strategy,Current,Religious,02/28/2023,EXTRA_DATA
CUS0476,Bailey Fields,21,Male,Republican,fixed,Prevent,20-09-2024,EXTRA_DATA
CUS0477,Charlene Johnson,61,MALE,Wish,Fixed,High,08/31/2024,EXTRA_DATA
CUS0478,Joshua Powers,34,Other,Talk,Current,Now,2022-12-12,EXTRA_DATA
CUS0479,Ann Walker,73,female,Economy,Savings,Finish,21-07-2023,EXTRA_DATA
INVALID_30,Hannah Young,25,FEMALE,Conference,Fixed,Again,31/08/2024,EXTRA_DATA
CUS0481,Robert Jones,55,Other,Opportunity,Current,Development,10-03-2023,EXTRA_DATA
CUS0482,Rodney Wilson,68,F,Mouth,Current,Store,01/16/2024,EXTRA_DATA
CUS0483,Norman Baker,29,M,Allow,Fixed,Choice,2024-05-07,EXTRA_DATA
CUS0484,Anthony Robinson,33,Female,Heart,NRI,Project,2022-10-16,EXTRA_DATA
CUS0485,Denise Bruce,43,Female,Three,Current,Interest,2023-12-19,EXTRA_DATA
CUS0486,Ashley Sanders,22,Male,Which,Current,Country,08-05-2024,EXTRA_DATA
CUS0487,Angela Taylor,56,FEMALE,Community,Current,Page,01/15/2022,EXTRA_DATA
CUS0488,Ashley Williams,150,M,Maybe,Fixed,Prevent,16/05/2023,EXTRA_DATA
CUS0489,Alexandra Davis,54,Other,Population,Current,Very,28/01/2022,EXTRA_DATA
CUS0490,Patricia Cox,24,female,Little,Savings,Floor,2024-11-24,EXTRA_DATA
CUS0491,Olivia Wu,52,female,Clear,Fixed,Court,11/12/2022,EXTRA_DATA
CUS0492,Regina Reyes,64,Male,Weight,Fixed,My,02/08/2022,EXTRA_DATA
CUS0493,Bryan Robinson,75,Male,Idea,Fixed,Carry,08/31/2023,EXTRA_DATA
CUS0494,Alan Horn,58,male,Difficult,Fixed,For,10/31/2022,EXTRA_DATA
CUS0495,Joel Huynh,42,Female,Eight,FIXED,Throughout,29-11-2024,EXTRA_DATA
CUS0496,Christopher Hernandez,47,m,Class,Fixed,This,05-04-2023,EXTRA_DATA
CUS0497,Patrick Wright,43,FEMALE,Side,Current,Deal,30/08/2022,EXTRA_DATA
CUS0498,Michelle Small,52,M,Soon,Current,Person,2024-04-18,EXTRA_DATA
CUS0499,Frank Gray,41,Female,Sign,Fixed,Song,13-09-2024,EXTRA_DATA
CUS0500,Jim Baker,52,MALE,Guy,Fixed,Wall,2022-08-08,EXTRA_DATA
CUS0501,  Pamela Mcguire  ,Twenty,m,Deep,Savings,Three,21-11-2024,EXTRA_DATA
CUS0502,Maria Burke,79,female,Professional,Fixed,How,08/06/2023,EXTRA_DATA
CUS0503,  Michelle Berg  ,31,MALE,Others,Fixed,Doctor,06/07/2024,EXTRA_DATA
CUS0504,Angela Blackwell,65,F,Evidence,Current,Bar,09/27/2024,EXTRA_DATA
CUS0505,Kimberly Huang,43,MALE,Dinner,Current,Wall,2024-01-01,EXTRA_DATA
CUS0506,Melanie Russell,67,Other,Risk,Savings,Especially,08-11-2022,EXTRA_DATA
INVALID_78,John Alvarado,30,m,News,NRI,Include,07/09/2024,EXTRA_DATA
CUS0508,Jessica Wang,24,female,Evidence,Current,Plan,2023-03-27,EXTRA_DATA
CUS0509,Randy Jimenez,61,Male,Send,CURRENT,Walk,2024-01-11,EXTRA_DATA
CUS0510,Jacqueline Harrington,35,MALE,Necessary,Fixed,Clear,05/12/2023,EXTRA_DATA
CUS0511,Linda Holland,29,F,Case,Savings,American,2024-09-25,EXTRA_DATA
CUS0393,Alan Obrien,65,female,Look,Savings,Recent,2023-09-13,EXTRA_DATA
CUS0513,Katherine Douglas,32,female,I,CURRENT,Whom,07-09-2023,EXTRA_DATA
CUS0514,Yolanda Schultz,48,FEMALE,Concern,Savings,Significant,01/03/2022,EXTRA_DATA
CUS0515,John Stewart,39,m,Computer,NRI,Commercial,2022-04-27,EXTRA_DATA
CUS0516,Teresa Wells,38,Male,True,Savings,Somebody,05/28/2024,EXTRA_DATA
CUS0517,William Andrade,45,Female,Real,CURRENT,Pass,18/04/2022,EXTRA_DATA
CUS0067,Patrick Mendez,-5,Other,Remember,Current,Long,2024-06-11,EXTRA_DATA
CUS0519,Larry Garner,42,Male,Increase,Fixed,Determine,01/01/2024,EXTRA_DATA
CUS0520,Desiree Mccall,35,FEMALE,Coach,Current,Tree,14-07-2022,EXTRA_DATA
INVALID_68,Abigail Allen,76,Male,Front,CURRENT,Well,27-09-2024,EXTRA_DATA
CUS0522,Darius Roberson,62,MALE,Use,Savings,Increase,22-06-2023,EXTRA_DATA
CUS0523,Sarah Jenkins,57,FEMALE,Thus,NRI,Long,07/15/2024,EXTRA_DATA
CUS0524,Timothy Mason,43,male,Southern,Fixed,Part,10/03/2024,EXTRA_DATA
CUS0525,Leslie Griffin,31,M,State,Current,Quality,02/11/2024,EXTRA_DATA
CUS0526,Frederick Farley,55,Other,Bar,Current,Idea,2022-01-02,EXTRA_DATA
CUS0527,Melissa Ryan,30,MALE,Woman,Current,Will,11/22/2022,EXTRA_DATA
CUS0528,Patrick Diaz,60,Female,Generation,Current,Future,14/03/2022,EXTRA_DATA
CUS0529,Richard Rodgers,54,F,Bank,Current,Spend,10/30/2023,EXTRA_DATA
CUS0530,  Joseph Price  ,46,Other,Reveal,Current,Quickly,24/04/2024,EXTRA_DATA
CUS0531,Mark Hamilton,Sixty Five,female,Rest,Nri,Today,27-11-2022,EXTRA_DATA
CUS0532,Albert Humphrey,39,F,Join,Fixed,Lose,10/10/2023,EXTRA_DATA
CUS0533,Elizabeth Ramos,23,Female,Watch,current,Song,14-03-2022,EXTRA_DATA
CUS0534,Patricia Graham,31,F,Agree,Fixed,Laugh,29/05/2022,EXTRA_DATA
CUS0535,Danielle Watson,43,m,Perform,Current,Require,01/02/2022,EXTRA_DATA
CUS0536,Julia Joseph,22,female,Language,Fixed,Senior,2023-03-30,EXTRA_DATA
CUS0537,Jillian Daniels,47,Female,Program,Savings,Keep,02/02/2022,EXTRA_DATA
CUS0538,Cody Graham,68,male,Call,Fixed,Such,18/09/2024,EXTRA_DATA
CUS0539,Don Smith,22,M,Go,Fixed,Attention,27-10-2023,EXTRA_DATA
CUS0540,Michelle White,22,m,House,NRI,Heavy,10/15/2024,EXTRA_DATA
CUS0541,Laura Cooper,78,FEMALE,Opportunity,Savings,Avoid,23/01/2022,EXTRA_DATA
CUS0542,Jacob Mcconnell,24,F,While,Current,New,01/10/2022,EXTRA_DATA
CUS0543,Shirley Crawford,59,male,Should,Fixed,Hundred,19-06-2024,EXTRA_DATA
CUS0544,Katrina Evans,71,FEMALE,Yard,nri,Mother,2024-08-19,EXTRA_DATA
CUS0545,John Burton,18,male,Month,Savings,Walk,28/02/2024,EXTRA_DATA
CUS0546,Donald Wiggins,70,Female,Focus,Fixed,Require,2024-10-18,EXTRA_DATA
CUS0547,Jake Middleton,73,Female,Shoulder,Savings,Century,09-03-2024,EXTRA_DATA
CUS0548,Charles Flores,51,male,Make,Current,Food,14/03/2023,EXTRA_DATA
CUS0385,Christopher Pratt,48,Other,Watch,Savings,Religious,14-02-2023,EXTRA_DATA
CUS0550,Julia Baker,62,F,Her,Savings,Rise,2023-03-17,EXTRA_DATA
CUS0551,Lori Gonzalez,50,male,Talk,NRI,Sign,23-01-2023,EXTRA_DATA
CUS0552,Deborah Calderon,25,Male,Husband,NRI,Three,2023-03-29,EXTRA_DATA
CUS0553,Linda Robertson,27,MALE,List,Fixed,Heart,23/04/2022,EXTRA_DATA
INVALID_89,Sherry Murillo,55,MALE,Action,NRI,Character,01/22/2023,EXTRA_DATA
CUS0555,  Jennifer Burnett  ,46,Male,Owner,Fixed,Watch,25-09-2022,EXTRA_DATA
CUS0556,Cindy Delgado,36,F,Visit,Fixed,Military,02/13/2022,EXTRA_DATA
CUS0557,  Tracy Ford  ,72,Female,Day,Current,Individual,09/29/2024,EXTRA_DATA
CUS0558,Priscilla Martin,45,Female,Here,Savings,Author,03/05/2024,EXTRA_DATA
CUS0559,Peter Perez,24,male,Imagine,savings,Force,2023-10-30,EXTRA_DATA
CUS0560,Rebecca Meza,60,MALE,Field,Savings,Rise,04/14/2022,EXTRA_DATA
CUS0561,Michael Freeman,19,male,Show,Fixed,Ago,17/08/2022,EXTRA_DATA
CUS0562,Emily Short,36,m,Born,Savings,Affect,23/10/2022,EXTRA_DATA
CUS0563,Gary Hughes,34,Other,Around,Current,Gas,2022-09-03,EXTRA_DATA
CUS0564,David Huffman,75,female,Plant,Fixed,Detail,23-10-2023,EXTRA_DATA
CUS0565,Brianna Wilkinson,71,MALE,Remember,NRI,Training,09-10-2022,EXTRA_DATA
CUS0566,Ian Herrera,21,F,Herself,NRI,Dark,03/30/2024,EXTRA_DATA
CUS0567,Mark Smith,74,female,Clearly,Current,Common,09/22/2023,EXTRA_DATA
CUS0568,  David Becker  ,34,M,Most,Fixed,International,16-06-2024,EXTRA_DATA
CUS0569,Amanda Sawyer,24,male,Special,NRI,Figure,09/14/2023,EXTRA_DATA
CUS0570,Jeffrey Alexander,72,Female,Open,Savings,Risk,12-10-2023,EXTRA_DATA
CUS0571,Amanda Jackson,0,m,Not,Current,Common,2024-11-12,EXTRA_DATA
CUS0572,  Rebecca Richardson  ,64,Female,Responsibility,NRI,Likely,26/12/2023,EXTRA_DATA
CUS0573,Christopher Young,43,Other,Seven,Fixed,Before,2022-09-07,EXTRA_DATA
CUS0574,  Jose Jones  ,58,M,Head,Current,Want,01/02/2024,EXTRA_DATA
CUS0575,Kerri Ryan,39,Female,Establish,SAVINGS,Mrs,02/16/2023,EXTRA_DATA
CUS0576,Raven Hammond,50,F,Appear,Current,Responsibility,2023-02-10,EXTRA_DATA
CUS0577,Zachary Charles,23,Other,Rest,Savings,Effect,10/04/2024,EXTRA_DATA
CUS0578,  Keith Green  ,47,MALE,Total,Fixed,Season,24/07/2024,EXTRA_DATA
CUS0579,Danielle Reynolds,31,FEMALE,Assume,NRI,Available,27-02-2022,EXTRA_DATA
CUS0580,Paul Bowen,63,Other,Campaign,Savings,Show,23-01-2022,EXTRA_DATA
