StudentID,Name,Age,Gender,EnrollmentDate,CourseID,HospitalID,Status,ExtraColumn
STU0272,  Edward English  ,18,Other,09/01/2023,COU0003,HOS0010,Dropped,EXTRA_DATA
STU0273,Michelle Mcbride,0,female,05/01/2023,COU0004,HOS0005,Suspended,EXTRA_DATA
STU0274,Elizabeth Guerrero,21,Other,21/08/2024,COU0017,HOS0015,Suspended,EXTRA_DATA
STU0275,Barbara Johnston,44,Male,07-02-2024,COU0005,HOS0014,Graduated,EXTRA_DATA
STU0276,Kimberly Anderson,67,M,07-04-2024,COU0017,HOS0002,Dropped,EXTRA_DATA
STU0277,Steven Fitzgerald,74,MALE,06/24/2024,COU0001,HOS9999,Active,EXTRA_DATA
STU0278,Michael Gill,52,FEMALE,16-10-2024,COU0011,HOS0011,Suspended,EXTRA_DATA
STU0279,Cheyenne Case,150,m,12/16/2023,COU0008,HOS0011,Graduated,EXTRA_DATA
STU0280,Destiny Jackson,75,male,18/03/2024,COU0020,HOS0002,Dropped,EXTRA_DATA
STU0281,Devon Franklin,68,F,08/06/2024,COU0019,HOS0013,Dropped,EXTRA_DATA
STU0282,Dean Francis,75,male,07/12/2023,COU0010,HOS0002,Dropped,EXTRA_DATA
STU0283,Bryan Lee,22,FEMALE,21/01/2024,COU0014,HOS0019,Dropped,EXTRA_DATA
STU0284,Richard Mcclure,60,male,05/16/2023,COU9999,HOS0004,Active,EXTRA_DATA
STU0285,Lisa Zimmerman,52,MALE,11-04-2024,COU0006,HOS0009,Graduated,EXTRA_DATA
STU0286,William Palmer,20,Other,09/22/2024,COU0014,HOS0014,Suspended,EXTRA_DATA
STU0287,Kelly Barrera,51,Male,05/16/2023,COU0001,HOS0001,Dropped,EXTRA_DATA
STU0288,Angela Le,31,female,29/01/2024,COU0002,HOS0006,Graduated,EXTRA_DATA
STU0289,  Marissa Boyle  ,64,Female,2023-05-08,COU0017,HOS0008,Suspended,EXTRA_DATA
STU0290,Anthony Williams,Twenty,male,31/07/2023,COU0003,HOS0010,Active,EXTRA_DATA
STU0291,Michael James,23,Other,2022-11-02,COU0020,HOS0017,Suspended,EXTRA_DATA
STU0292,Laurie Lutz,49,male,08/13/2024,COU0009,HOS0007,Suspended,EXTRA_DATA
STU0293,  Donna Arias  ,19,FEMALE,2022-03-14,COU0002,HOS0015,Active,EXTRA_DATA
STU0294,Anthony Munoz,56,male,03/19/2024,COU0020,HOS0019,Graduated,EXTRA_DATA
STU0295,David Combs,40,m,06-02-2022,COU0015,HOS0011,Suspended,EXTRA_DATA
STU0296,Wendy Williams,79,M,08/17/2022,COU0016,HOS0003,Active,EXTRA_DATA
STU0297,John Lopez,48,MALE,03-07-2024,COU0019,HOS0015,Suspended,EXTRA_DATA
STU0298,Tracy Santos,33,F,16-05-2022,COU0005,HOS0012,Graduated,EXTRA_DATA
STU0299,Travis Wilkins,56,Female,2024-09-26,COU0003,HOS0019,Graduated,EXTRA_DATA
STU0300,  Lindsey Bell  ,Thirty Four,M,08/07/2024,COU0013,HOS0012,Suspended,EXTRA_DATA
STU0301,Ashley Adams,49,FEMALE,2022-04-24,COU0011,HOS0018,Active,EXTRA_DATA
STU0302,Laura Camacho,63,female,22-06-2024,COU0019,HOS0012,Dropped,EXTRA_DATA
STU0303,Todd Garcia,58,FEMALE,24-06-2022,COU0016,HOS0004,Graduated,EXTRA_DATA
STU0304,Chase Johnson,47,FEMALE,16/08/2024,COU0016,HOS0003,Graduated,EXTRA_DATA
STU0305,Manuel Keller,59,Male,02-05-2023,COU0013,HOS0007,Graduated,EXTRA_DATA
STU0306,Michael Norton,39,male,02/11/2024,COU0004,HOS0005,Active,EXTRA_DATA
STU0307,Jared Wallace,40,FEMALE,07/01/2024,COU0008,HOS0017,Dropped,EXTRA_DATA
STU0308,Lisa Ibarra,72,FEMALE,01-12-2023,COU0009,HOS0019,Graduated,EXTRA_DATA
STU0309,Angelica Johnson,39,MALE,04/24/2022,COU0003,HOS0002,Dropped,EXTRA_DATA
STU0310,Charles Olson,35,female,16-04-2023,COU0013,HOS0001,Dropped,EXTRA_DATA
STU0311,Howard Allen,65,Female,2022-07-22,COU0016,HOS0017,Suspended,EXTRA_DATA
STU0312,Felicia Aguilar,27,Other,2022-03-06,COU0011,HOS0001,Graduated,EXTRA_DATA
STU0313,Tyler Lopez,24,Female,2023-02-14,COU0014,HOS0005,Active,EXTRA_DATA
STU0314,Michael Williams,34,Female,2024-09-11,COU0009,HOS0018,Active,EXTRA_DATA
STU0315,Erin Brown,46,M,2023-05-22,COU0017,HOS0015,Active,EXTRA_DATA
STU0316,Adrian Reynolds,-5,Female,2022-10-14,COU0007,HOS0013,Dropped,EXTRA_DATA
STU0317,Carol Smith,70,female,09-08-2022,COU0002,HOS0011,Active,EXTRA_DATA
STU0318,  Amber Barrera  ,70,MALE,06/08/2024,COU0014,HOS0014,Suspended,EXTRA_DATA
STU0319,Natasha Cooper,55,Female,2022-06-14,COU0013,HOS0019,Graduated,EXTRA_DATA
STU0320,Matthew Jackson,150,MALE,23/01/2022,COU0002,HOS0018,Suspended,EXTRA_DATA
STU0321,Eric Miller,55,F,2023-10-05,COU0002,HOS0001,Suspended,EXTRA_DATA
STU0322,Michelle Ford,58,FEMALE,23-03-2024,COU0003,HOS0002,Graduated,EXTRA_DATA
STU0323,  John Pratt  ,61,M,22-01-2022,COU9999,HOS0015,Suspended,EXTRA_DATA
STU0324,Deborah Gardner,52,female,09-06-2024,COU0004,HOS0018,Suspended,EXTRA_DATA
STU0325,Michelle Walker,41,m,2024-08-24,COU0003,HOS0005,Dropped,EXTRA_DATA
STU0326,Barbara Peterson,62,male,27/02/2024,COU0007,HOS0002,Active,EXTRA_DATA
STU0327,Vicki Ballard,35,male,22-12-2023,COU0007,HOS0006,Active,EXTRA_DATA
STU0328,Sheila Luna,40,Other,28-04-2024,COU0014,HOS0016,Graduated,EXTRA_DATA
STU0329,Allen Nelson,150,Male,2022-10-01,COU0005,HOS0006,Graduated,EXTRA_DATA
STU0330,  Melissa Adkins  ,23,male,2024-01-31,COU0017,HOS0020,Dropped,EXTRA_DATA
STU0331,Aaron Smith,57,Female,01-05-2023,COU0016,HOS0011,Suspended,EXTRA_DATA
STU0332,Michael Baker,59,F,12-09-2022,COU0002,HOS0004,Active,EXTRA_DATA
STU0333,Randy Le,27,m,10/15/2024,COU0004,HOS0017,Dropped,EXTRA_DATA
STU0334,Peter Raymond,28,Other,12/09/2024,COU0019,HOS0003,active,EXTRA_DATA
STU0335,  Gregory Bennett  ,43,FEMALE,25/12/2022,COU0011,HOS0009,Active,EXTRA_DATA
STU0336,Jessica Ross,72,female,10-02-2024,COU0013,HOS0012,Graduated,EXTRA_DATA
STU0337,  John Ferguson  ,44,M,09-06-2022,COU9999,HOS0012,Graduated,EXTRA_DATA
STU0338,Theresa Li,62,MALE,2023-06-21,COU0019,HOS0011,Suspended,EXTRA_DATA
STU0339,Anthony Friedman,70,Other,12-01-2023,COU0002,HOS0012,Graduated,EXTRA_DATA
STU0340,Johnny Moore,46,Male,23-06-2023,COU0001,HOS0018,Dropped,EXTRA_DATA
STU0341,James Harris,24,F,02/01/2024,COU0012,HOS0008,Graduated,EXTRA_DATA
STU0342,Michelle Thomas,46,MALE,22/04/2024,COU0013,HOS0010,Graduated,EXTRA_DATA
STU0343,John Merritt,43,Male,10/04/2023,COU0007,HOS0013,Dropped,EXTRA_DATA
STU0344,Sabrina Goodman,43,Other,2023-01-15,COU0020,HOS0013,Suspended,EXTRA_DATA
STU0345,Chelsea Bentley,0,Female,09/23/2022,COU0004,HOS0014,Active,EXTRA_DATA
STU0346,Maria Ramirez,55,MALE,2024-01-07,COU0019,HOS0002,Graduated,EXTRA_DATA
STU0347,Nicole Schneider,Twenty,FEMALE,11/03/2024,COU0016,HOS0012,Dropped,EXTRA_DATA
STU0348,Craig Sullivan,30,F,2023-07-10,COU0005,HOS0007,Suspended,EXTRA_DATA
STU0349,Joan Brown,-5,male,16/02/2023,COU0003,HOS0014,Suspended,EXTRA_DATA
STU0350,Curtis Strickland,62,male,30-06-2022,COU0017,HOS0017,Suspended,EXTRA_DATA
STU0351,Diana Odonnell,19,F,22-12-2023,COU0019,HOS0002,Dropped,EXTRA_DATA
STU0352,  Timothy Sanders  ,69,FEMALE,2024-06-27,COU0018,HOS0002,Suspended,EXTRA_DATA
STU0353,  Lee Sanchez  ,66,Male,2022-06-15,COU0011,HOS0014,Graduated,EXTRA_DATA
STU0354,Wesley Villegas,25,F,01/03/2024,COU0020,HOS0020,Active,EXTRA_DATA
STU0355,  Janet Fox  ,77,MALE,12/03/2022,COU0009,HOS0008,Graduated,EXTRA_DATA
INVALID_98,  Sylvia Williams  ,36,MALE,2023-07-11,COU0012,HOS0020,Graduated,EXTRA_DATA
INVALID_46,Danielle Morrison,50,Male,09/06/2024,COU0016,HOS0018,Suspended,EXTRA_DATA
STU0358,Matthew Day,47,Male,21-09-2022,COU0006,HOS0010,Active,EXTRA_DATA
STU0359,Peggy Casey,78,Male,12/01/2023,COU0009,HOS0004,Active,EXTRA_DATA
STU0360,Christopher Small,77,M,09/17/2023,COU0014,HOS0011,Dropped,EXTRA_DATA
STU0361,Michael Rodriguez,79,F,2024-12-14,COU0012,HOS0006,ACTIVE,EXTRA_DATA
STU0362,Michael Mcpherson,24,F,25-03-2024,COU0001,HOS0006,Graduated,EXTRA_DATA
STU0363,  Andrea Matthews  ,78,female,2022-09-03,COU0007,HOS0020,DROPPED,EXTRA_DATA
STU0364,Katelyn Mayer,73,female,01/28/2022,COU0010,HOS0002,Dropped,EXTRA_DATA
STU0365,Dennis Thompson,41,Other,25/09/2022,COU0008,HOS0008,Dropped,EXTRA_DATA
STU0366,George Smith,31,female,10/27/2022,COU0009,HOS0020,Graduated,EXTRA_DATA
STU0367,Karen Jones,58,Male,16-09-2024,COU0012,HOS0006,Active,EXTRA_DATA
STU0368,Jenna Davidson,78,Female,10/11/2022,COU0015,HOS0018,Suspended,EXTRA_DATA
STU0369,Katherine Rosales,61,Male,2024-03-13,COU0001,HOS0003,Active,EXTRA_DATA
STU0370,Jonathan Campbell,31,female,2023-07-28,COU0016,HOS0003,Active,EXTRA_DATA
STU0371,William Ruiz,43,m,21/09/2022,COU0014,HOS0020,Graduated,EXTRA_DATA
STU0372,Michael Taylor,52,F,01/09/2022,COU0009,HOS0018,Suspended,EXTRA_DATA
STU0373,Austin Cain,63,male,31-05-2022,COU0007,HOS0015,Suspended,EXTRA_DATA
STU0374,James Simpson,79,MALE,2024-10-01,COU0008,HOS0015,Active,EXTRA_DATA
STU0375,  Shane Barry  ,33,MALE,03/17/2023,COU0008,HOS0004,Active,EXTRA_DATA
STU0376,Kimberly Hamilton,42,F,22/10/2022,COU0016,HOS0009,graduated,EXTRA_DATA
STU0377,Brent Clark,25,MALE,29/10/2022,COU0011,HOS0004,Active,EXTRA_DATA
STU0378,James Black,73,MALE,07/28/2024,COU0008,HOS0005,Dropped,EXTRA_DATA
STU0379,  Morgan Delacruz  ,79,Other,04/26/2023,COU0012,HOS0010,SUSPENDED,EXTRA_DATA
STU0380,Erica Strong,45,Female,20/05/2024,COU0003,HOS0004,Suspended,EXTRA_DATA
STU0381,Mary Glass,34,M,2022-06-29,COU0009,HOS0006,Active,EXTRA_DATA
STU0382,John Sullivan,43,Other,10/19/2024,COU0005,HOS0010,Suspended,EXTRA_DATA
STU0383,  Justin Lopez  ,80,Other,07/11/2022,COU0003,HOS0012,Active,EXTRA_DATA
STU0384,Matthew Walsh,48,MALE,2023-03-03,COU0011,HOS0001,ACTIVE,EXTRA_DATA
STU0385,Crystal Hull,Twenty,male,09-02-2024,COU0009,HOS0018,Active,EXTRA_DATA
STU0386,Angela Cardenas,53,male,21/08/2024,COU0018,HOS9999,Graduated,EXTRA_DATA
STU0387,Jessica Khan,51,m,09/17/2024,COU0013,HOS0004,Active,EXTRA_DATA
STU0388,Mark Perkins,80,male,26-04-2022,COU0001,HOS0011,Suspended,EXTRA_DATA
STU0389,James Cooke,Thirty Four,m,2024-06-25,COU0007,HOS0020,Suspended,EXTRA_DATA
STU0390,Jacob Adams,-5,Female,2023-06-24,COU9999,HOS0019,Suspended,EXTRA_DATA
STU0391,Zachary Phelps,0,male,2024-06-30,COU0017,HOS0016,Graduated,EXTRA_DATA
STU0238,Julie Herring,61,MALE,2023-12-07,COU9999,HOS0006,Active,EXTRA_DATA
STU0393,Kari Sullivan,73,Male,2022-06-21,COU0010,HOS0018,Dropped,EXTRA_DATA
STU0394,Jessica Wu,29,FEMALE,03/09/2024,COU0018,HOS0007,Dropped,EXTRA_DATA
STU0395,  Alison Mclaughlin  ,38,female,30-08-2022,COU0012,HOS0017,ACTIVE,EXTRA_DATA
STU0396,Sandra Barker,78,MALE,10/12/2022,COU0018,HOS0019,Active,EXTRA_DATA
STU0397,Wendy Russell,37,female,06-11-2024,COU0014,HOS0003,Dropped,EXTRA_DATA
STU0398,Jamie Johnson,60,M,01/07/2022,COU0014,HOS0015,Graduated,EXTRA_DATA
INVALID_54,Robert Dickerson,66,Male,09/22/2022,COU0016,HOS9999,Active,EXTRA_DATA
STU0400,Shane Ramirez,76,M,28-07-2023,COU0007,HOS0017,Suspended,EXTRA_DATA
STU0024,Mary Moore,65,m,05/01/2022,COU0007,HOS0018,Active,EXTRA_DATA
STU0402,Jake Taylor,54,male,02-05-2023,COU9999,HOS9999,Suspended,EXTRA_DATA
STU0403,Amber Underwood,74,MALE,29/08/2023,COU0007,HOS0018,Active,EXTRA_DATA
STU0404,  Stephen Perez  ,32,F,09-05-2023,COU0005,HOS0006,Graduated,EXTRA_DATA
STU0405,Nancy Smith,73,Female,2024-05-18,COU0012,HOS0015,Dropped,EXTRA_DATA
STU0406,Rachel Hampton,70,F,2024-09-09,COU0001,HOS0004,Dropped,EXTRA_DATA
STU0407,David Johnson,67,FEMALE,28/10/2023,COU0014,HOS0016,Dropped,EXTRA_DATA
STU0408,Tina Moore,67,m,12/28/2024,COU0008,HOS0015,Active,EXTRA_DATA
STU0409,Jenna Schaefer,42,m,23/10/2024,COU0004,HOS0017,GRADUATED,EXTRA_DATA
STU0410,Michelle Freeman,78,Male,29-10-2022,COU0014,HOS0009,Active,EXTRA_DATA
STU0411,Mark Mitchell,74,m,11/07/2022,COU0001,HOS0007,Suspended,EXTRA_DATA
STU0412,Jenna Gomez,27,Other,01/04/2023,COU0016,HOS0005,Graduated,EXTRA_DATA
STU0413,Rose Flores,42,Male,30/07/2023,COU0017,HOS0020,Active,EXTRA_DATA
STU0414,Mark Foster,48,male,26-01-2022,COU0013,HOS0013,Graduated,EXTRA_DATA
STU0415,Wendy Weber,-5,female,06/09/2024,COU0001,HOS0003,Graduated,EXTRA_DATA
STU0416,Robert Jacobs,60,MALE,2022-09-08,COU0019,HOS0013,Suspended,EXTRA_DATA
STU0417,Michael Garcia,66,Other,25-05-2024,COU0017,HOS0001,Active,EXTRA_DATA
STU0418,  Jessica Simmons  ,41,M,25-09-2022,COU0017,HOS0011,Dropped,EXTRA_DATA
STU0419,  Michelle Martinez  ,21,MALE,2022-09-26,COU0004,HOS0006,Suspended,EXTRA_DATA
STU0420,Bryan Huang,0,F,2022-09-23,COU0008,HOS0017,Dropped,EXTRA_DATA
STU0001,  Melissa Harris  ,68,Female,14-08-2024,COU0007,HOS0010,Active,EXTRA_DATA
STU0422,Courtney Anderson,29,MALE,02-02-2024,COU0017,HOS0001,Suspended,EXTRA_DATA
STU0423,  Alex Reynolds  ,Sixty Five,Other,2024-09-05,COU0016,HOS0018,Graduated,EXTRA_DATA
STU0424,Benjamin Page,25,MALE,2022-03-30,COU0003,HOS0010,Active,EXTRA_DATA
STU0425,Joseph Austin,73,MALE,2022-12-04,COU0017,HOS0005,Dropped,EXTRA_DATA
STU0426,Jacob Khan,48,M,14/06/2022,COU0007,HOS0014,Dropped,EXTRA_DATA
STU0427,Jerry Palmer,58,M,02/12/2024,COU0010,HOS0012,Graduated,EXTRA_DATA
STU0392,Patrick Pollard,60,M,06/17/2024,COU0007,HOS0019,Dropped,EXTRA_DATA
STU0429,Katherine Mathews,22,male,30/06/2023,COU0008,HOS0009,Graduated,EXTRA_DATA
STU0430,Julie Jones,77,female,04/10/2023,COU0012,HOS0004,Dropped,EXTRA_DATA
STU0431,Stephanie Greene,33,male,12/03/2023,COU0016,HOS0016,Active,EXTRA_DATA
STU0432,Deborah Pena,31,Male,05/05/2023,COU0002,HOS0018,GRADUATED,EXTRA_DATA
STU0433,Roger Fisher,58,female,02/01/2024,COU0015,HOS0013,Active,EXTRA_DATA
STU0434,Barbara Taylor,27,M,2023-04-16,COU0010,HOS0019,Suspended,EXTRA_DATA
STU0435,Courtney Hall,48,FEMALE,09/15/2023,COU0011,HOS0013,Suspended,EXTRA_DATA
STU0436,Tiffany Cruz,75,male,2022-02-20,COU0015,HOS0001,DROPPED,EXTRA_DATA
STU0137,William Phillips,35,MALE,20-06-2023,COU0016,HOS0019,Dropped,EXTRA_DATA
STU0438,David Haley,55,male,05/02/2024,COU0002,HOS0018,Active,EXTRA_DATA
STU0439,Pamela Drake,57,m,30-11-2024,COU0003,HOS0002,Suspended,EXTRA_DATA
INVALID_95,Daniel Kennedy,27,Female,14-08-2024,COU0010,HOS0016,Graduated,EXTRA_DATA
STU0441,Ryan Martinez,32,MALE,07/13/2022,COU0017,HOS0008,Suspended,EXTRA_DATA
STU0442,Jose Turner,52,m,19-08-2022,COU0014,HOS0020,Suspended,EXTRA_DATA
STU0443,Lauren Glass,20,M,15-11-2023,COU0020,HOS0017,Dropped,EXTRA_DATA
STU0444,Jeffery Ballard,45,male,09/05/2023,COU0020,HOS0008,Dropped,EXTRA_DATA
STU0445,Gregory Hammond,70,M,2024-08-22,COU0004,HOS0018,Graduated,EXTRA_DATA
STU0446,Valerie Taylor,67,Female,2023-03-30,COU0017,HOS0004,Active,EXTRA_DATA
STU0263,Amy Robbins,21,female,2024-08-10,COU0003,HOS0011,GRADUATED,EXTRA_DATA
STU0448,  Stephanie Lester  ,35,m,10-04-2024,COU0014,HOS0018,Dropped,EXTRA_DATA
STU0449,David Guzman,48,Male,07-07-2024,COU0004,HOS0004,Active,EXTRA_DATA
STU0450,Joshua Smith,31,Other,25/04/2023,COU0003,HOS0001,Active,EXTRA_DATA
STU0451,Ruth Rios,62,female,04-07-2022,COU0012,HOS0007,Active,EXTRA_DATA
STU0452,Michael Smith,Twenty,MALE,2024-06-23,COU0017,HOS0010,GRADUATED,EXTRA_DATA
STU0453,Kristi Rodriguez,46,female,06/19/2022,COU0015,HOS0018,Suspended,EXTRA_DATA
STU0454,Tyler Spence,52,Male,08/01/2022,COU0008,HOS0019,graduated,EXTRA_DATA
STU0455,Phillip Kirby,19,male,14-07-2024,COU0008,HOS0014,Dropped,EXTRA_DATA
STU0456,Michelle Love,72,Male,03/28/2024,COU0019,HOS0007,Dropped,EXTRA_DATA
STU0457,  Sherry Douglas  ,19,m,2022-09-04,COU0008,HOS0006,Suspended,EXTRA_DATA
STU0458,Patrick Moore,0,M,18-11-2024,COU0003,HOS0006,ACTIVE,EXTRA_DATA
STU0459,Kristy Ferrell,50,Other,23/08/2023,COU0016,HOS0004,Dropped,EXTRA_DATA
STU0460,Stephanie Simpson,39,m,2024-06-12,COU0012,HOS0004,Suspended,EXTRA_DATA
STU0461,Natalie Hatfield,75,Female,30-10-2022,COU0020,HOS0013,Dropped,EXTRA_DATA
STU0462,Andrew Houston,33,FEMALE,01/22/2022,COU0018,HOS0006,Graduated,EXTRA_DATA
STU0463,Stephanie Manning,18,MALE,2024-08-14,COU0010,HOS0004,Graduated,EXTRA_DATA
STU0464,Nicole James,47,F,01/03/2024,COU0013,HOS0010,Active,EXTRA_DATA
STU0465,  Jennifer Alvarez  ,61,female,07/01/2024,COU0020,HOS0015,ACTIVE,EXTRA_DATA
STU0466,Roy Cole,Thirty Four,Male,11/19/2023,COU0005,HOS0001,Dropped,EXTRA_DATA
STU0467,Jay Bryant,42,Male,10/05/2024,COU0018,HOS0014,Dropped,EXTRA_DATA
STU0468,  Stephen Stewart  ,70,FEMALE,05/06/2022,COU0012,HOS0001,Active,EXTRA_DATA
STU0469,  Marcus Perez  ,56,F,13-07-2024,COU0005,HOS0006,Suspended,EXTRA_DATA
STU0470,  Christopher Price  ,77,Female,09/18/2023,COU0007,HOS0016,Suspended,EXTRA_DATA
STU0471,Justin Sanchez,50,MALE,08/07/2023,COU0012,HOS0007,Active,EXTRA_DATA
STU0472,Robert Carlson,53,M,18/01/2022,COU0007,HOS0016,suspended,EXTRA_DATA
STU0473,Lori Jackson,33,Male,2023-07-17,COU0003,HOS0002,Active,EXTRA_DATA
STU0474,Christopher Gilbert,49,Other,04/08/2023,COU0014,HOS0020,Dropped,EXTRA_DATA
STU0475,Ronnie Hall,34,M,2022-01-17,COU0015,HOS0019,Suspended,EXTRA_DATA
STU0476,Maria Ross,22,female,08/30/2022,COU0008,HOS0003,Suspended,EXTRA_DATA
STU0477,Kristi Moyer,33,m,10/09/2022,COU0003,HOS0011,Active,EXTRA_DATA
STU0478,Joseph Lewis,20,male,09-06-2022,COU0010,HOS0003,Dropped,EXTRA_DATA
STU0479,Leslie Barnes,25,F,2022-03-01,COU0017,HOS0004,Suspended,EXTRA_DATA
STU0480,Kevin Taylor,38,female,21-09-2022,COU0010,HOS0001,Active,EXTRA_DATA
STU0481,  Gregory Robinson  ,62,female,25/01/2022,COU0005,HOS0017,Dropped,EXTRA_DATA
STU0482,Kyle Hansen,63,Male,08/30/2024,COU0010,HOS0010,Dropped,EXTRA_DATA
STU0483,John Romero,67,female,29/12/2022,COU0005,HOS0014,Active,EXTRA_DATA
STU0484,Amy Short,0,Other,20/04/2024,COU0013,HOS0007,Graduated,EXTRA_DATA
STU0485,Ronald Phillips,33,m,08/01/2022,COU0004,HOS9999,Active,EXTRA_DATA
STU0486,Charles Mendoza,45,MALE,08/04/2022,COU0007,HOS0016,Graduated,EXTRA_DATA
STU0487,Natalie Jones,51,Male,07-11-2024,COU0016,HOS0010,Active,EXTRA_DATA
STU0488,Steven Ramirez,42,M,08/01/2022,COU0020,HOS0010,Active,EXTRA_DATA
STU0489,Kevin Fuller,30,MALE,23-12-2024,COU0017,HOS0014,Dropped,EXTRA_DATA
STU0490,Karen Pratt,Thirty Four,F,12-10-2024,COU0020,HOS0013,Suspended,EXTRA_DATA
STU0491,Brian Mitchell,52,M,14-01-2022,COU0007,HOS0019,Suspended,EXTRA_DATA
STU0492,Monica Bond,150,m,02/06/2022,COU0002,HOS0017,Dropped,EXTRA_DATA
STU0493,Sara Dillon,23,m,06/28/2022,COU0002,HOS0006,ACTIVE,EXTRA_DATA
STU0494,Richard Rodriguez,55,M,2023-02-28,COU0011,HOS0009,Suspended,EXTRA_DATA
STU0495,David Gonzalez,63,M,06-09-2023,COU9999,HOS9999,Dropped,EXTRA_DATA
STU0496,Timothy Vargas,61,Other,10/08/2023,COU0016,HOS0007,Suspended,EXTRA_DATA
STU0497,Dustin Martinez,65,MALE,2024-12-09,COU0007,HOS0019,Dropped,EXTRA_DATA
STU0498,Victor Mccarthy,62,Female,03/02/2023,COU0001,HOS0006,dropped,EXTRA_DATA
STU0499,  Anna Miller  ,26,MALE,05/17/2023,COU0001,HOS0009,Graduated,EXTRA_DATA
STU0500,Michael Lawson,27,MALE,08/06/2022,COU0004,HOS0009,Dropped,EXTRA_DATA
STU0501,  Tina Andrews  ,25,M,10/24/2023,COU0003,HOS0002,Suspended,EXTRA_DATA
STU0502,Amanda Martinez,72,Male,14/04/2023,COU0009,HOS0008,Graduated,EXTRA_DATA
STU0503,Amy Bailey,57,MALE,10/14/2022,COU0016,HOS0001,Suspended,EXTRA_DATA
INVALID_90,Nicole Nelson,77,m,2022-04-24,COU0002,HOS0017,Dropped,EXTRA_DATA
STU0505,Rita Goodwin,60,male,07/12/2024,COU0003,HOS0008,ACTIVE,EXTRA_DATA
STU0490,Jennifer Cruz,52,m,03/22/2023,COU0004,HOS0002,Dropped,EXTRA_DATA
STU0507,Luis Ward,28,Male,14/02/2022,COU0007,HOS0002,Suspended,EXTRA_DATA
STU0508,Chris Walls,44,M,2023-06-02,COU0013,HOS0008,Suspended,EXTRA_DATA
INVALID_45,Courtney Ramirez,61,F,09/10/2024,COU0011,HOS0011,Dropped,EXTRA_DATA
STU0510,Lindsey Martin,50,M,23-10-2024,COU0014,HOS0002,Graduated,EXTRA_DATA
STU0511,Haley Young,70,MALE,24-09-2022,COU0010,HOS0014,Graduated,EXTRA_DATA
STU0512,Christopher Boone,42,m,2024-12-22,COU0015,HOS0018,Dropped,EXTRA_DATA
STU0513,Joe Hughes,65,M,21/03/2022,COU0004,HOS0005,Dropped,EXTRA_DATA
STU0514,  Karen Newman  ,23,Female,03/18/2023,COU0014,HOS0001,Suspended,EXTRA_DATA
STU0515,Steven Johnson,43,M,27-12-2024,COU0011,HOS0010,Graduated,EXTRA_DATA
STU0516,Shane Knapp,30,FEMALE,02/09/2022,COU0016,HOS0007,Suspended,EXTRA_DATA
STU0011,Jeffrey Mendez,74,m,02/02/2023,COU0010,HOS0008,Dropped,EXTRA_DATA
STU0518,  Jorge Bailey  ,26,FEMALE,13-02-2024,COU0008,HOS0015,Dropped,EXTRA_DATA
STU0519,Jose Meadows,54,M,07/07/2024,COU0001,HOS0001,Dropped,EXTRA_DATA
STU0520,Adam Wallace,150,Female,09/21/2023,COU0006,HOS0010,Active,EXTRA_DATA
STU0521,  Gary Ray  ,30,Female,04-10-2023,COU0011,HOS0019,Graduated,EXTRA_DATA
STU0052,Stephanie Montgomery,63,F,2024-12-09,COU0009,HOS0008,Dropped,EXTRA_DATA
STU0523,Kayla Forbes,18,Other,2023-05-04,COU0004,HOS0013,DROPPED,EXTRA_DATA
STU0524,Daniel Harris,57,Other,2023-03-08,COU9999,HOS0015,Dropped,EXTRA_DATA
STU0525,Vickie Ryan,51,female,2024-06-12,COU0007,HOS0018,Dropped,EXTRA_DATA
STU0526,David Durham,59,FEMALE,11/06/2023,COU0003,HOS0012,Suspended,EXTRA_DATA
STU0527,Heather Ortega,70,male,2022-12-23,COU0005,HOS0009,Graduated,EXTRA_DATA
STU0528,Yvonne Lopez,23,FEMALE,30/05/2023,COU0015,HOS0007,Graduated,EXTRA_DATA
STU0529,David Elliott,25,Male,25/12/2024,COU0004,HOS0009,Active,EXTRA_DATA
STU0530,Amanda Hughes,31,Female,26/04/2024,COU0001,HOS0018,Suspended,EXTRA_DATA
STU0531,Mary Warren,35,male,2022-02-23,COU0016,HOS0012,Active,EXTRA_DATA
STU0532,Sylvia Nichols,34,Female,15/11/2022,COU0016,HOS0012,Dropped,EXTRA_DATA
STU0533,Kelly Mahoney,39,Other,2023-08-12,COU0002,HOS0015,Suspended,EXTRA_DATA
STU0534,Randy Martinez,74,male,23-02-2023,COU0005,HOS0001,Suspended,EXTRA_DATA
STU0535,Matthew Lawrence,28,Male,20/01/2022,COU0001,HOS0008,Suspended,EXTRA_DATA
STU0536,Jimmy Gordon,22,male,28/02/2023,COU0002,HOS9999,Active,EXTRA_DATA
INVALID_89,Patrick Jones,30,m,2024-11-29,COU0007,HOS0020,Graduated,EXTRA_DATA
STU0538,Ashley Bentley,74,Male,23/06/2023,COU0004,HOS0017,Graduated,EXTRA_DATA
STU0539,Susan Frazier,54,male,02-07-2023,COU0006,HOS0018,Graduated,EXTRA_DATA
STU0540,Tami Coleman,34,Male,13/10/2024,COU0017,HOS0012,Graduated,EXTRA_DATA
STU0541,Lori Taylor,53,M,2022-02-27,COU0015,HOS0014,Dropped,EXTRA_DATA
STU0542,Jonathan Petersen,52,FEMALE,03/16/2022,COU0002,HOS0020,Suspended,EXTRA_DATA
