CustomerID,Name,Email,City,JoinDate,LoyaltyTier
CUS0419,  Jerry Sanchez  ,Necessary,Pm,09/05/2023,Gold
CUS0379,Kathleen Bryan,Receive,Morning,07/23/2022,Gold
CUS0421,Amy Santos,Paper,Service,02-01-2024,Bronze
CUS0422,Douglas Davidson,Need,Account,25/07/2023,Bronze
CUS0423,Jasmine Lewis,Why,White,01/13/2023,Bronze
CUS0424,  Brian Brown  ,But,Everyone,10-01-2024,Gold
INVALID_93,James Lynn,Tough,Would,28/06/2024,Gold
CUS0426,Shelby Williams,Evening,Town,2023-09-22,Gold
CUS0427,Tiffany Patton,Conference,Customer,23-07-2023,Bronze
CUS0428,Brittany Steele,Truth,Exactly,12-05-2022,Silver
CUS0429,Brian Palmer,Reason,Success,2022-06-18,Gold
CUS0430,Stacey Lee,Wide,Debate,08/23/2024,Bronze
CUS0431,Timothy Mckinney,Camera,Program,13/03/2023,Gold
CUS0432,Nathan Nicholson,Quickly,Modern,30-11-2024,Silver
CUS0433,Hannah Harrison,Every,Why,26-09-2022,Silver
CUS0434,Julie Aguirre,He,Tend,01/07/2022,Gold
CUS0435,Stacie Palmer,With,Town,2023-03-31,Gold
INVALID_87,Michael Sanders,Appear,Political,08/05/2022,Gold
CUS0437,Brandy Harmon,Music,Arm,24-09-2023,Bronze
CUS0438,Emily Ryan,Both,Fish,09/08/2024,BRONZE
CUS0439,Jessica Garcia,Board,Believe,01-08-2023,Silver
CUS0440,Sarah Zamora,Scene,Throw,2023-03-26,Silver
CUS0204,Robert Miller,Perform,Team,2024-10-07,Silver
CUS0442,Ryan Martinez,Sometimes,Serve,2024-10-14,Silver
CUS0443,Brian Daugherty,Popular,Five,10-12-2023,Gold
CUS0444,Judy Wheeler,Choose,Product,08/01/2024,Gold
CUS0445,Christopher Snyder,Need,Also,09-03-2022,Gold
CUS0446,Beth Turner,May,Available,2023-12-29,Silver
CUS0447,Wesley Holt,Which,Prove,14/10/2022,Gold
CUS0448,Charles Cruz,Common,Throughout,2024-07-07,Bronze
CUS0449,Kyle Russell,Top,Source,24-06-2023,Silver
CUS0450,Christopher Benson,Floor,Quite,04-04-2024,Silver
CUS0451,Peter Reed,Left,Top,01-06-2022,Bronze
INVALID_50,Melissa Roberts,Newspaper,Smile,12/06/2022,Bronze
CUS0453,Andrew Daniel,State,Experience,07-01-2024,Silver
CUS0454,Chad Nguyen,Respond,Eye,09/02/2024,Bronze
CUS0455,Philip Chase,Image,Likely,2023-07-08,Silver
CUS0456,  Keith Ramos  ,Go,Hit,2022-08-12,Silver
CUS0457,Randy Clark,Science,Question,08/11/2024,Silver
CUS0458,Craig Smith,Look,Talk,04-10-2024,Gold
CUS0459,  Jared Hernandez  ,Work,Themselves,16-04-2022,Silver
CUS0460,Joseph Hicks,Executive,Difficult,13/05/2023,Silver
CUS0461,  Dawn Mitchell  ,Part,Consider,11/03/2022,Gold
CUS0462,Sydney Crawford,Together,Fill,16/01/2024,Gold
CUS0463,Carrie Rogers,Authority,Determine,07/04/2023,Silver
CUS0464,Christian Carr,Assume,Whom,09/07/2022,Silver
CUS0465,Michael Hopkins,Here,Structure,08/05/2023,Silver
CUS0466,Juan Holder,Stock,At,2023-09-21,Bronze
CUS0467,Carla Jackson,Buy,Later,04/21/2023,Silver
CUS0468,Sarah Livingston,Anyone,Reason,05-07-2023,Bronze
CUS0469,Colleen Johnson,Weight,Own,01/08/2024,Bronze
INVALID_96,Destiny Diaz,Data,Five,2024-04-04,Silver
CUS0471,Christopher Downs,Skin,Nor,2024-02-20,Gold
CUS0472,Tiffany Walter,Point,Power,15-12-2024,Bronze
CUS0473,Haley Schroeder,Various,Son,2022-08-22,Silver
CUS0474,Robert Mendez,Civil,Industry,2023-11-30,Bronze
CUS0475,  Ricky Wright  ,Hard,Next,05/27/2024,Bronze
CUS0476,Melanie Quinn,Impact,Machine,06-05-2023,Silver
CUS0477,Melissa Baker,Eye,Traditional,27-06-2024,Gold
CUS0478,Christian Anderson,Go,Sure,05/28/2022,Bronze
CUS0479,Kimberly Nelson,Mention,Eight,01-02-2023,Bronze
CUS0480,Kristen Warren,People,Century,02/07/2023,BRONZE
CUS0481,John Brown,Decade,Wonder,04/05/2024,Bronze
CUS0482,Larry Smith,Pm,Power,22/11/2023,Gold
CUS0483,Ryan Fields,Stuff,Feel,05/02/2022,Bronze
CUS0119,Eric Jenkins,Despite,Church,07/13/2022,Gold
CUS0485,Courtney Robinson,Rate,Total,07/05/2023,Bronze
CUS0486,Angela Perez,Loss,Paper,2023-10-10,Bronze
CUS0487,Jillian Jones,High,More,16/10/2024,Gold
CUS0488,David Carey,Commercial,Part,15-12-2023,Gold
CUS0489,Hayley Hines,Old,Believe,04/09/2022,Gold
CUS0490,Emily Wilson,Despite,One,04/10/2022,Bronze
CUS0491,Russell Perry,Rest,Table,01-03-2022,Bronze
CUS0492,Donald Ruiz,Talk,Treat,2022-06-10,Silver
CUS0493,Ronald Rodriguez,Feel,Continue,08/22/2022,Gold
CUS0494,Emily Ashley,Create,Why,10/14/2022,SILVER
CUS0495,  James Jones  ,Trade,Week,18/04/2024,Silver
CUS0496,Nancy Turner,Break,Day,30/01/2024,Gold
CUS0497,Caitlin Henderson,A,Size,04/09/2024,SILVER
CUS0498,James Cortez,Eye,Candidate,04/17/2024,Bronze
CUS0499,Steven Booth,Around,Turn,2024-10-05,Bronze
CUS0500,Andrea Dillon,Hard,Them,2024-04-23,Gold
CUS0501,Keith Kaufman,Deal,High,10/09/2023,Bronze
CUS0502,  Karen Cole  ,Into,While,2022-05-30,Silver
CUS0503,Alicia Armstrong,Support,Subject,03/07/2024,Bronze
CUS0504,Daniel Shaffer,Public,Economic,2022-03-12,Bronze
CUS0505,  Kimberly Marks  ,Brother,Again,07/21/2022,Gold
CUS0506,Brian Bond,Himself,Risk,25/11/2023,Gold
CUS0507,Richard Andrade,General,Personal,25/06/2024,Silver
CUS0508,Christopher Scott,Page,Federal,21/04/2022,Silver
CUS0509,Hannah Haney,Structure,Improve,2024-11-07,SILVER
CUS0510,  Stephen Liu  ,Appear,College,12/10/2023,Bronze
CUS0271,Chase Burton,Room,Serious,09/07/2023,gold
CUS0512,Zachary West,Policy,Off,02/15/2024,Silver
CUS0513,Joshua Rodriguez,Decade,Head,2024-12-06,Bronze
CUS0514,Jon Pierce,Around,Avoid,2022-08-09,Gold
CUS0515,Robert Gutierrez,Huge,Base,07/17/2023,Gold
CUS0516,Deborah Scott,Beat,Cup,2024-11-24,Silver
CUS0517,Michael Roy,Put,Long,17-09-2022,Silver
CUS0518,John Thompson,Send,Fill,09/03/2024,Gold
INVALID_51,  Rachel Morgan  ,Third,Course,02/25/2024,Silver
CUS0520,Hunter Gonzalez,Worker,Generation,03/27/2023,Gold
CUS0521,David Liu,Southern,Price,06-04-2024,Gold
CUS0522,Kathleen Scott,Grow,Young,26-02-2024,Bronze
CUS0523,Robert Morton,Account,Weight,01-10-2024,Silver
CUS0524,Brandon Goodman,Leg,Try,09-06-2022,Silver
INVALID_44,Heather Campbell,Small,Lead,27-06-2024,Silver
INVALID_90,Alexander Larson,Send,Century,19/03/2024,Gold
CUS0527,Thomas Simmons,Mr,Through,2023-03-22,Bronze
CUS0528,Melissa Romero,Film,Help,05/26/2022,Gold
CUS0529,  Bailey Hines  ,Sing,Dark,10-06-2023,Gold
CUS0530,Jessica Knight,List,Unit,02/25/2022,Gold
CUS0531,Jose Snow,Woman,Evening,2024-06-14,Gold
CUS0532,  Roberta Kelly  ,Billion,Night,14-02-2022,silver
INVALID_33,Jeffrey Ortega,Model,This,03/06/2023,Silver
CUS0534,Scott Ortiz,Door,No,2024-10-09,Silver
CUS0535,Brian Goodman,Science,The,2024-11-04,Bronze
CUS0536,George Fisher,Way,Sound,2023-11-15,Silver
CUS0149,Kevin Russo,Team,Approach,2022-12-03,Silver
CUS0538,Vanessa Vega,Assume,Responsibility,05/23/2024,Bronze
CUS0539,Adam Tyler,Wear,If,07-05-2023,Gold
CUS0540,Jimmy Jackson,Enough,Understand,08/17/2022,Silver
CUS0541,  William Rodriguez  ,Training,Policy,18/06/2023,Silver
CUS0542,  Karen Ray  ,Claim,It,2024-06-29,Gold
INVALID_35,Michael Allen,Computer,Performance,03/16/2022,Silver
CUS0544,Philip Turner,Quickly,System,2022-03-14,Bronze
CUS0545,  Andrea Gay  ,Something,Something,01/05/2024,Bronze
CUS0021,Michael Parrish,Film,Air,06/29/2023,Bronze
CUS0547,  Laura Warner  ,Single,Particularly,09/12/2022,Bronze
CUS0548,Kylie Mitchell,According,Building,03/19/2023,Silver
CUS0549,Carly Summers,Watch,Everybody,19-07-2023,Silver
CUS0550,Brandy Lewis,Grow,Successful,2024-01-04,Gold
CUS0551,  Mathew Jones  ,Explain,Policy,09/02/2024,Gold
CUS0552,Cameron Johnson,Color,Soldier,01/19/2023,Silver
CUS0553,Richard Miranda,Play,Audience,07/08/2024,Gold
CUS0554,William Sullivan,College,Mention,2024-04-20,Silver
CUS0555,Phillip Harris,News,Late,03-08-2023,Bronze
CUS0556,Angela Green,Work,Base,01/18/2024,Silver
CUS0174,Darrell Diaz,Plan,So,29/12/2023,Silver
CUS0558,Rodney Long,Man,Involve,05/07/2022,Gold
CUS0559,  Stephanie James  ,Participant,Call,01-03-2024,Bronze
CUS0560,Joseph Brown,Write,Employee,03/11/2024,Bronze
CUS0561,Alexandra White,West,Peace,26/01/2023,Gold
CUS0562,Frederick Black,Step,Off,18-04-2024,Gold
CUS0563,Michelle Tyler,Take,All,08/25/2022,Bronze
CUS0564,Cathy Turner,Early,Performance,20-03-2023,Silver
CUS0565,Jessica Lee,Effort,Base,05-09-2023,Silver
CUS0566,  Brandon Wood  ,If,Finally,04-11-2022,Bronze
CUS0567,Dean Hardy,Herself,Message,30-06-2024,Bronze
CUS0568,Joseph Taylor,As,Assume,19-11-2022,Bronze
CUS0569,Kristine Bender,Cultural,Power,30/03/2024,Silver
CUS0570,  Jeffrey Walker  ,War,Machine,23-12-2022,Bronze
CUS0571,David Ramirez,Base,My,2023-05-24,Gold
CUS0572,William Smith,Wrong,So,05/28/2022,Bronze
CUS0573,Amanda Cox,Somebody,Officer,2022-02-21,Bronze
CUS0574,Heather Lucero,Television,Seven,11-05-2023,Bronze
CUS0575,Eduardo Davila,Well,Hand,2022-08-23,BRONZE
CUS0576,Kyle Butler,Condition,Happen,02/12/2023,Gold
INVALID_64,Willie Evans,Thus,Food,2024-01-28,Silver
CUS0578,  Kenneth Smith  ,Item,Truth,05/05/2022,Silver
CUS0579,Aaron Shepherd,Couple,Moment,2022-05-11,silver
CUS0580,Molly Thompson,Hour,Conference,2022-05-08,Silver
CUS0581,Jeffrey Martin,Success,Many,07/20/2022,Gold
CUS0582,  Keith Gilbert  ,Foot,Guy,29/07/2023,Gold
CUS0583,Matthew Wilson,Place,Carry,04-10-2023,Silver
CUS0584,Lauren Perkins,Upon,Central,28-06-2024,Bronze
CUS0585,Lisa Tucker,Enough,Training,2022-10-08,Silver
CUS0586,  Jeffrey Cabrera  ,Billion,Condition,27/12/2024,Silver
CUS0587,Elizabeth Hines,Sea,A,26-09-2023,silver
CUS0588,Daniel Jackson,Significant,Call,22/09/2024,Silver
CUS0589,  Brandon Myers  ,Provide,Suggest,06/29/2022,Silver
CUS0590,Steve Rivers,Wonder,Church,2024-12-25,Silver
CUS0591,Michael King,Evening,Reach,11/07/2024,Silver
CUS0592,John Martinez,Admit,Also,2024-06-28,silver
CUS0593,Cindy Ford,Blood,Consider,18/09/2024,Silver
CUS0594,Angela Williams,Instead,Role,29-04-2023,Bronze
CUS0595,Michelle Rodriguez,Whom,Air,2023-01-07,Gold
CUS0596,  Scott Barnes  ,Say,Unit,04/26/2024,Gold
CUS0597,Derek Brewer,Church,Hundred,2022-04-16,Silver
CUS0598,Jessica Craig,Night,More,13-04-2022,Bronze
CUS0599,Brent Shah,Hot,Any,2022-05-15,Gold
CUS0600,Jose Lynn,Respond,Really,09/04/2024,Silver
CUS0601,Megan Brown,Role,Return,06/04/2022,Gold
CUS0602,Todd Graves,Consumer,Traditional,2024-10-26,Bronze
CUS0603,Danielle Marks,Room,Language,24-11-2024,Gold
CUS0604,Jason Jackson,White,Election,26-04-2023,Gold
CUS0605,Zachary Scott,Business,Where,24/10/2024,Bronze
CUS0606,Sherry Patton,Fall,Involve,12/06/2024,Silver
CUS0607,Christopher Miller,Fish,Policy,18-06-2024,Bronze
CUS0608,Brandi Richmond,Reach,Today,01/27/2024,Silver
CUS0609,Kevin Phillips,Drive,East,10-10-2022,Gold
CUS0610,  Ronald Bailey  ,Myself,According,2022-07-12,Bronze
CUS0611,Diane Johnson,Bag,Ball,01/15/2024,Silver
CUS0612,James Harrison,Thank,Bed,29-08-2022,Gold
CUS0613,Michael Rodriguez,Second,Likely,11/14/2024,Bronze
CUS0614,Michael Thomas,Large,Rich,03/25/2024,Bronze
CUS0615,Carolyn Rodriguez,Throw,Once,05/26/2022,Gold
CUS0616,Cynthia Russell,After,Pull,28/04/2023,Gold
CUS0617,Andrew Daugherty,Pay,Whole,18/01/2023,Bronze
CUS0618,Lindsey Roberts,Contain,Life,29-07-2023,Bronze
CUS0619,Paula Gray,Project,Hospital,2024-01-02,Silver
CUS0620,Judith Miller,Final,Teacher,07-06-2023,Silver
CUS0621,  Misty Moore  ,Democrat,Stage,10/10/2022,Gold
CUS0622,Edward Gibson,Now,Several,17-04-2024,Gold
CUS0623,Lori Moore,Important,By,15/10/2024,Silver
CUS0624,Kimberly Villarreal,Its,Director,12/10/2022,Silver
CUS0625,Charles Quinn,Pm,Institution,2024-09-02,Bronze
CUS0626,Joseph Taylor,Administration,Must,02-02-2022,Gold
CUS0627,Elizabeth Lopez,Herself,Federal,14/04/2024,Silver
CUS0628,Bryan Mcdowell,Interest,Role,2022-07-08,Gold
CUS0629,Jonathan George,Start,Man,2023-02-23,Gold
CUS0630,  Kimberly Graham  ,Nature,Market,2023-04-20,Gold
CUS0631,Luis Anthony,Adult,Bag,02-01-2022,Bronze
CUS0632,Francisco Bailey,Central,Goal,28/08/2022,Gold
CUS0633,James Williams,Usually,Plan,18-12-2022,Bronze
CUS0634,Dean Preston,Case,Skill,18/10/2024,Gold
CUS0635,Angelica Oconnor,Win,Home,2022-12-24,GOLD
CUS0636,Andrew Barron,Little,Here,28/09/2023,Bronze
CUS0637,Joann Gamble,High,Begin,12/07/2023,Silver
CUS0638,Jacqueline Mcdowell,Get,Learn,2022-11-01,Gold
CUS0639,Courtney Jordan,Difference,Artist,17-11-2022,Bronze
CUS0640,Zachary Abbott,Goal,Information,18/08/2022,silver
CUS0641,Patricia Mullen,Feel,Energy,2023-10-23,Gold
CUS0642,Tom Thomas,Share,Customer,2022-11-02,Gold
CUS0643,Aaron Buckley,Develop,Outside,22-08-2022,Bronze
CUS0644,Nicole Rodriguez,Rich,Pick,02-11-2022,Bronze
CUS0645,Kimberly Smith,Instead,Adult,2024-01-14,Bronze
CUS0646,Shannon Mora,Stuff,Talk,05/14/2023,Gold
CUS0647,Jason Long,Key,Coach,07/28/2022,Gold
CUS0648,Sherry Smith,Lead,Commercial,03-03-2024,silver
CUS0649,Bryan Winters,Billion,Pattern,10/05/2024,Silver
CUS0650,Keith Ryan,Sit,Research,08/05/2022,Silver
INVALID_39,Mike Kramer,Discover,Study,2024-09-12,SILVER
CUS0652,Stephen Serrano,Have,Executive,05-02-2022,Silver
CUS0653,Charles Glenn,Wall,Including,07-09-2022,Bronze
CUS0654,Jessica Cummings,Government,Surface,12/03/2022,Bronze
CUS0655,Anna Avila,Amount,Four,20-02-2023,Bronze
CUS0656,Sandra Tran,Management,Control,06/21/2024,Gold
INVALID_18,Taylor Brown,Past,Talk,11/02/2024,Bronze
CUS0658,Charles Ramirez,Ahead,Range,05/26/2023,Bronze
CUS0659,Erin Peck,Wait,Occur,09/22/2023,Silver
CUS0660,Jennifer Price,Recently,There,17-10-2022,Bronze
CUS0661,Donna Smith,Several,Partner,2023-06-18,Gold
CUS0662,Jessica Brown,Letter,Democratic,04/13/2022,Silver
CUS0663,Melody Graves,Use,Pm,28-09-2024,Bronze
CUS0664,Mary Brown,Pressure,Approach,30/12/2023,Silver
CUS0665,Keith Brown,Interesting,Party,27-01-2023,Silver
CUS0666,Charles Jimenez,Soldier,Thing,2023-12-18,Gold
CUS0667,Natalie Mullins,Which,Time,03/08/2022,Gold
CUS0668,Anthony Huang,Section,During,28-05-2024,Bronze
CUS0669,Gregory Carpenter,Run,Something,11-05-2023,Gold
CUS0670,Thomas Watts,Stay,My,11-09-2024,Silver
CUS0671,Jeffrey Ramsey,Participant,Door,26-05-2024,gold
CUS0672,Jill Lowe,Window,Particular,01-07-2022,Bronze
CUS0598,Richard Peck,Family,Main,21/07/2022,Silver
CUS0674,Susan Cooper,Reality,Protect,12/22/2023,Silver
CUS0675,Sue Flores,Value,Me,2023-02-05,Gold
CUS0676,Kimberly Bailey,Garden,Interesting,02/08/2022,Silver
CUS0677,Kelly Harrison,Serious,Together,08/31/2022,Silver
CUS0678,Benjamin Eaton,Heavy,Among,2022-03-17,Gold
INVALID_14,Kathleen Trevino,Manager,Water,08/13/2022,Bronze
CUS0680,Margaret Martin,Parent,College,11/27/2024,BRONZE
CUS0681,James Reed,Benefit,World,05/17/2022,Silver
CUS0682,Donna Campbell,Help,Sure,2022-06-18,Bronze
CUS0683,Cody Gonzales,Nation,Adult,02/03/2023,Gold
CUS0684,John Dickerson,Determine,Expert,19-11-2023,Silver
CUS0685,Daniel Frazier,Smile,Area,05/23/2023,Silver
CUS0686,Kimberly Lewis,Action,That,03/07/2023,Silver
CUS0687,Heather Wang,Pull,Rest,15/12/2024,Gold
CUS0688,Tabitha Harrington,Weight,Second,28/03/2024,Silver
CUS0689,Ashley Washington,Well,Game,2024-09-12,Silver
CUS0690,James Warren,Within,Important,04/11/2022,Silver
CUS0691,Laurie Carter,Reflect,Group,14/07/2022,Gold
CUS0692,Tracy Long,Accept,Civil,29-03-2023,Silver
CUS0693,Amy Jackson,Know,Position,26/04/2022,Gold
CUS0694,Rebecca Park,Issue,Table,2023-09-19,Silver
CUS0695,Amy Cameron,Official,Phone,05/09/2023,Gold
CUS0696,Anthony Williams,Body,Challenge,05/06/2022,Gold
CUS0697,Lisa Miller,Industry,Policy,2024-04-24,Bronze
CUS0698,Joseph Harris,Sport,Resource,12-07-2022,Gold
CUS0699,Anthony Watson,Public,Movement,17/09/2023,Bronze
CUS0700,Debra Taylor,By,Model,2024-08-15,Silver
CUS0701,Vincent Navarro,Put,Reveal,2024-05-27,gold
CUS0702,Clifford Washington,Image,Bar,2022-12-03,Bronze
CUS0703,Joel Joyce,Southern,Firm,23-01-2023,Bronze
CUS0704,Christina Thomas,Eat,Treat,2022-12-18,Bronze
CUS0705,William Butler,Notice,Ago,29-10-2022,Gold
CUS0706,Christine Rollins,List,Clear,25-11-2024,Silver
CUS0707,John Ramos,Since,Forget,2023-11-09,Silver
CUS0708,Brittany Diaz,Step,How,17-05-2024,Bronze
CUS0709,Bryce Long,Mind,Leg,06/14/2022,gold
CUS0710,Krista Hudson,Activity,Democratic,2024-11-15,Silver
CUS0711,Angelica Lewis,Possible,Establish,19/07/2023,Silver
CUS0712,Stephanie Coleman,Someone,Themselves,2023-04-23,Bronze
CUS0713,Makayla Hall,Understand,Remember,10/23/2023,Bronze
CUS0714,Christopher Jackson,Important,Less,09-10-2024,Silver
CUS0715,John Joseph,Service,Animal,08/27/2022,Bronze
CUS0716,Ryan Smith,Sing,Pay,2022-02-18,Bronze
CUS0717,Mariah Evans,Care,Not,2024-09-20,Silver
CUS0718,Jennifer Carr,The,Million,11/11/2023,Bronze
CUS0719,Ashley Parker,Report,But,16-06-2023,Bronze
CUS0720,Jaime Hess,Minute,Campaign,01/20/2022,Silver
CUS0721,Monica Young,Debate,Size,2022-08-22,SILVER
INVALID_99,Christina Graham,Everyone,Economy,09/28/2024,Silver
CUS0723,Maria Watson,Beautiful,Beautiful,05/16/2023,Silver
CUS0724,Sarah Gomez,Space,Court,24/02/2024,Bronze
CUS0725,Kaitlin Spencer,Country,Night,21-04-2023,SILVER
CUS0726,Kenneth Conrad,Respond,Increase,31/10/2022,Silver
CUS0727,Johnathan Rivera,Partner,Ok,24-07-2022,Silver
CUS0728,Jason Jordan,Nearly,Message,09/27/2023,Silver
CUS0729,Stephen Mullins,Rather,Future,02/12/2022,Silver
CUS0730,Robin Smith,Down,Pay,2023-01-26,Bronze
CUS0731,Hannah Miranda,Enjoy,Beautiful,12/13/2022,Silver
CUS0732,Laura Mclean,It,Sister,10-10-2024,Silver
CUS0733,Paul Medina,Start,Interesting,06-04-2023,BRONZE
CUS0734,  Beth Morales  ,Agency,Exist,13/05/2023,Bronze
CUS0735,Donna Martinez,Dog,Car,27-04-2022,Bronze
CUS0736,Henry Boone,Change,Maybe,2024-08-08,Silver
CUS0737,Anna Bowman,Letter,Production,04-01-2022,Bronze
CUS0738,Nathan Owen,Player,Realize,2024-04-20,Bronze
CUS0739,Melissa Evans,Southern,Hair,03/11/2022,Bronze
CUS0740,Megan Callahan,Official,Feeling,2024-02-23,Gold
CUS0741,Brian Howard,Person,There,06/09/2024,Silver
CUS0742,Robert Navarro,Political,Moment,2023-07-02,Bronze
CUS0743,Brittany Chambers,Wife,Morning,28/07/2023,Silver
CUS0744,Carly Jackson,Receive,Factor,2023-10-14,Silver
CUS0745,Gabriel Brandt,Eight,Human,07/20/2023,Silver
CUS0746,Vincent Church,Outside,Teacher,2022-08-21,Silver
CUS0747,Jackson Mueller,Medical,Find,24-01-2024,Gold
CUS0748,Sandy Barron,Which,They,2023-05-06,Silver
CUS0749,Kim Stephenson,Method,Form,29/04/2024,Silver
CUS0750,Molly Lawrence,Cup,Hot,04/15/2022,Silver
CUS0751,James Sanders,Character,Product,11/23/2022,Silver
CUS0752,  Christopher Lee  ,Seat,Myself,01/28/2022,Silver
CUS0753,Brittany Nichols,Board,Occur,08/03/2023,Gold
CUS0754,Michael Williamson,Range,Hotel,03/02/2022,Silver
CUS0755,  Rachael Roberson  ,Leg,Mean,2024-04-14,Bronze
CUS0756,  Lisa Nelson  ,Successful,Than,04/13/2022,Silver
CUS0757,  Danielle Stephens  ,Memory,Memory,13/04/2022,Gold
CUS0758,Cassandra Boone,More,True,28-06-2022,Silver
CUS0759,Michael Campbell,Enter,Serious,2023-04-23,Gold
CUS0760,  Daniel Nelson  ,Benefit,State,04/24/2022,Silver
CUS0761,Tammy Davis,All,Return,28-09-2024,Bronze
CUS0762,Patrick Avery,May,Today,10/07/2022,Silver
CUS0763,Shawn Perez,Challenge,Among,08-11-2022,Silver
CUS0764,James Richards,Activity,Maybe,2022-03-02,Silver
CUS0765,Karen Rivera,Choice,Significant,2023-12-01,Gold
CUS0766,Andrea Williams,Better,Big,03/03/2023,Bronze
CUS0767,Thomas Glover,Staff,Themselves,2022-11-09,Silver
CUS0768,Adam Haley,Or,Author,15/03/2024,Silver
CUS0769,Kyle Hill,Name,According,10/07/2024,Bronze
INVALID_19,James Hoover,Star,Office,07/04/2022,Bronze
CUS0771,Dominique Ross,Kid,Join,09/19/2023,Silver
CUS0772,Lisa Curry,Expect,Ground,02/08/2022,Silver
CUS0773,Suzanne Brown,Successful,Fish,17-10-2022,Silver
CUS0774,Natalie Baird,Maintain,They,10-04-2022,Gold
CUS0775,Joseph Lutz,We,Top,2024-04-17,Silver
CUS0776,Wendy Estes,Wall,Same,2022-01-17,Bronze
CUS0777,Sean James,Executive,Everything,09-12-2024,Gold
CUS0778,Christina Wells,Economy,Mission,2023-05-31,Gold
CUS0779,  Jason Miller  ,Decision,Interesting,06/12/2023,Gold
CUS0780,Aaron Gill,City,Claim,05-12-2023,Silver
CUS0781,Nicole Singh,Get,Indicate,02-05-2022,Bronze
CUS0782,Robert Sandoval,Blood,Husband,30-04-2023,Bronze
CUS0783,Bryan Martinez,Top,Member,2023-02-01,Gold
CUS0784,  Brandy Brown  ,Bank,Today,07/11/2024,Gold
CUS0785,John Martin,Least,Red,09/07/2022,Gold
CUS0786,Mariah Cruz,Region,Son,2024-07-28,Gold
CUS0787,Jessica Morgan,Tax,Employee,2022-10-06,Silver
CUS0788,Alexander Andrews,Little,Answer,04/07/2024,Bronze
CUS0789,Jennifer Wright,Expect,Imagine,2022-01-17,Bronze
CUS0790,Matthew Aguilar,Major,Then,06/02/2024,Bronze
CUS0506,Jody Cannon,Either,Song,08/29/2024,Gold
CUS0792,Kevin Hays,Door,One,2022-03-01,Bronze
CUS0793,Elizabeth Erickson,Simple,Painting,27-03-2024,Silver
CUS0794,Eddie Boyd,Model,These,12-07-2023,Silver
CUS0795,Becky Patterson,Enough,Lay,29/06/2024,Silver
CUS0796,Meghan Grant,Actually,On,25-06-2022,Bronze
CUS0797,Michael Mclaughlin,Need,Suddenly,28/07/2024,Silver
CUS0798,Adam Mccoy,Manager,Late,12-05-2024,Silver
CUS0799,Valerie Chambers,Trip,Cover,11/16/2023,Silver
CUS0800,Tonya Choi,Citizen,Century,2022-02-24,Gold
CUS0801,Kelly Rivers,Person,Third,04/11/2023,Bronze
CUS0802,Lisa Bentley,Time,Child,2022-08-24,Silver
CUS0803,Beth Graham,Voice,Music,10/13/2024,Silver
CUS0804,Eric Griffin,Service,Late,02/28/2022,Silver
CUS0805,Sandy Alexander,Claim,Weight,08/03/2023,Bronze
CUS0806,Michael Novak,Help,Ball,17-02-2022,Bronze
CUS0807,John Richardson,Worker,Head,2022-09-14,Silver
CUS0808,Kristin Castro,Your,Cover,03/13/2022,Silver
CUS0809,Cheryl Hess,Woman,Truth,25/07/2024,Silver
CUS0810,Amy King,Low,Green,17/10/2022,gold
CUS0811,Russell Thompson,Response,Tell,20/03/2023,Bronze
INVALID_81,  Beverly Dickerson  ,Score,Newspaper,2022-06-05,Silver
CUS0813,Emily Rodriguez,Happen,Choice,24-10-2022,Bronze
CUS0814,  Ashley Nelson  ,Quality,Picture,2022-11-28,Silver
CUS0815,Michael Lewis,Seven,Military,12/18/2024,Silver
CUS0816,Shawn Jacobs,Thousand,Account,07/01/2023,Bronze
CUS0817,Evan Bailey,Over,Position,2022-01-24,Gold
CUS0818,  Morgan Washington  ,Business,Weight,28-06-2022,Bronze
CUS0819,Andrew Burton,Project,Purpose,14/01/2024,Bronze
CUS0820,Andrew Adams,Right,Seem,06/21/2023,GOLD
CUS0821,Robert Martin,Structure,Brother,2024-06-03,Silver
CUS0822,Kevin Johnson,Assume,Air,2024-01-16,Gold
CUS0823,Sean Patrick,Entire,Free,12/06/2022,Gold
CUS0824,Kenneth Sandoval,Since,Pass,28/05/2024,Gold
CUS0825,  Kristen Mcdonald  ,Put,Strong,14-07-2022,Bronze
CUS0826,David Tucker,Hand,See,20-03-2023,Silver
CUS0827,Michael Sullivan,Cell,End,2023-09-07,Gold
CUS0093,John Perez,Store,Compare,10/24/2024,Bronze
CUS0829,Jennifer Guzman,East,Successful,2024-05-19,Bronze
